episode,reward,makespan,load_balance,stability,td_error,meta_critic_loss,meta_actor_loss,fpga_critic_loss,fpga_actor_loss,fog_gpu_critic_loss,fog_gpu_actor_loss,cloud_critic_loss,cloud_actor_loss
23,1365.5584490167516,2.2982228696006857,1.964176729662661,0.9619039190311495,0.5645948946475983,1.5526516437530518,0.2884811460971832,0,0,0,0,0,0
24,1150.9436750183286,2.0100233223208224,1.9590055289876678,0.954809269619655,0.4266004661719004,1.057626485824585,0.2420254498720169,0,0,0,0,0,0
25,1234.9765959291603,1.8456567801367272,1.9526927183777323,0.9560130815709948,0.48290595412254333,1.324730396270752,0.37642791867256165,0,0,0,0,0,0
26,1242.8500555681717,1.8056357257243865,1.942824986852052,0.9631468579625554,0.4637463688850403,1.218907117843628,0.3520670235157013,0,0,0,0,0,0
27,1212.9493039852755,2.176550680590839,1.944660564944952,0.9687529896215101,0.49358504017194116,1.331238031387329,0.44551554322242737,0,0,0,0,0,0
28,1380.7802332646886,2.2174459769480377,1.9528133742252596,0.9694414756982429,0.47317374746004737,1.2797116041183472,0.2862623631954193,0,0,0,0,0,0
29,1165.5897425254282,2.134764270266688,1.95055704209449,0.9626564016737907,0.4832456658283869,1.326488733291626,0.29789263010025024,0,0,0,0,0,0
30,1265.8073211516755,1.699389150007514,1.963936293306878,0.956300356560117,0.4721931219100952,1.2380867004394531,0.290805459022522,0,0,0,0,0,0
31,1343.187833247601,2.006923760154976,1.968528232404191,0.9535399493626708,0.4622737417618433,1.1815440654754639,0.44786885380744934,0,0,0,0,0,0
32,1252.9627779795067,1.7583199568377834,1.960111719024756,0.9499977454213044,0.4777417480945587,1.245847463607788,0.5924234390258789,0,0,0,0,0,0
33,1232.534013185473,1.82051561181366,1.95829294613124,0.9447476789058887,0.44668070475260413,1.1954877376556396,0.35760408639907837,0,0,0,0,0,0
34,1342.2236391204697,2.1450544589136022,1.9289513063892032,0.9473805108972779,0.46980235973993933,1.216444730758667,0.2715081572532654,0,0,0,0,0,0
35,1265.1312100794783,2.0477472237130905,1.936943371215357,0.9566020427509271,0.4716844211022059,1.1999218463897705,0.14003966748714447,0,0,0,0,0,0
36,1454.0870516020448,2.1609532017157504,1.952051715295126,0.9607202038619113,0.5005311518907547,1.3468925952911377,0.31665802001953125,0,0,0,0,0,0
37,1330.7185322698253,1.7814921293664474,1.9555609594897505,0.9577139411492444,0.4815673232078552,1.2169702053070068,0.2414858043193817,0,0,0,0,0,0
38,1335.9303437122794,2.288245401524006,1.956666412978567,0.9566410418261146,0.5162028521299362,1.3310388326644897,0.6112099885940552,0,0,0,0,0,0
39,1273.1227585442275,1.7654451836613672,1.9518824709254585,0.9637981220930145,0.4788720657428106,1.255915641784668,0.4519955813884735,0,0,0,0,0,0
40,1343.8886163882719,1.8255972814176986,1.9572981596404968,0.9669168079735533,0.4639969915151596,1.205214500427246,0.31051233410835266,0,0,0,0,0,0
41,1063.1594157267523,1.8155209588770114,1.953004517087419,0.9642702013501792,0.4967654918630918,1.3755149841308594,0.3318236172199249,0,0,0,0,0,0
42,1211.997159583475,1.5550857612757332,1.9531744340508141,0.9538107639271217,0.5145466029644012,1.3830475807189941,0.21596521139144897,0,0,0,0,0,0
43,1097.9038516931685,1.6130838036388409,1.9560868417210076,0.9453783774186447,0.49890346825122833,1.3589696884155273,0.42447447776794434,0,0,0,0,0,0
44,1282.733819925089,1.9944658334137517,1.9518941099478693,0.9430993706196338,0.49733360608418786,1.3313841819763184,0.267869234085083,0,0,0,0,0,0
45,1358.8583613606356,1.4039250435256885,1.962889371234322,0.9544596786849626,0.3941467652718226,0.9833034873008728,0.31510642170906067,0,0,0,0,0,0
46,1283.3711344635958,1.7219523330547264,1.9554429061952994,0.9666156285059032,0.44076788922150933,1.06629478931427,0.47647911310195923,0,0,0,0,0,0
47,1527.981082430696,1.889552265415372,1.949761698992601,0.9762230641392591,0.44502744575341546,1.0889947414398193,0.33245211839675903,0,0,0,0,0,0
48,1215.780802589104,1.5763390463957143,1.9639211628707072,0.9781263861823847,0.5071165561676025,1.3113658428192139,0.6278294324874878,0,0,0,0,0,0
49,1419.441752092946,2.1055667358927495,1.9545383338284508,0.9742904784682089,0.4693318555752436,1.1577932834625244,0.4785131812095642,0,0,0,0,0,0
50,1176.3916855371613,1.7855889212025442,1.9585100042866173,0.9700157516186323,0.46894375483194983,1.1866267919540405,0.09421084821224213,0,0,0,0,0,0
51,1145.077252287696,1.4745502115815796,1.9506105257875346,0.9663968146962855,0.4269329905509949,1.0914394855499268,0.38286226987838745,0,0,0,0,0,0
52,1419.6456619496853,1.915611754434946,1.958678232869744,0.9683628769257121,0.49589651326338446,1.2784703969955444,0.3957957625389099,0,0,0,0,0,0
