episode,reward,makespan,load_balance,stability
199,2037.556049900908,2.043918405937586,1.0,0.8936944512186218
200,2329.326868156312,2.390524867011508,1.0,0.9096894203224041
201,2458.1119274635535,1.876531101884978,1.0,0.9068303697190694
202,2426.755900659275,2.030508408353511,1.0,0.9299546365122917
203,2939.909940896207,2.711557659918729,1.0,0.8941566477126814
204,2116.7310073905,2.4884278365316583,1.0,0.8911535115940596
205,2458.499045645035,1.1967819640899542,1.0,0.8733274226339217
206,2436.486586629519,2.4091786708857086,1.0,0.9046711269258708
207,2075.112443466224,1.8140066653939217,1.0,0.892525813032956
208,2275.8145282841497,2.1777001830516336,1.0,0.8976893214369186
209,2248.694356839376,1.8157292510019565,1.0,0.8940325088252984
210,2682.116627718956,1.8949646366330268,1.0,0.889428165822486
211,2722.5090527947623,3.087395140198832,1.0,0.9112189344037922
212,2320.9780057893095,2.165858737137694,1.0,0.9282420522175141
213,2031.193707546719,2.66854090086005,1.0,0.9156654572659192
214,2337.3968506047677,2.3534998837970607,1.0,0.9180646698384243
215,2309.0547829010075,1.5071557409973324,1.0,0.9154704420769191
216,2524.8981203803783,1.4920483921089485,1.0,0.8754963553523794
217,2205.052925379807,1.698766034396499,1.0,0.8684172314730173
218,1973.7139913309518,3.4917403422345408,1.0,0.8231927044328837
219,2016.8904757527919,1.8899040875199054,1.0,0.827024457448734
220,2468.4492269654415,1.462576466762574,1.0,0.7971311959934698
221,2444.2555474605642,1.6709822443742501,1.0,0.830815206808657
222,2007.2302012516332,2.6912518284067763,1.0,0.7973757999335709
223,2619.703090428257,1.4407758467700593,1.0,0.7807742583266452
224,2073.2984185729174,1.9901855539375006,1.0,0.7957211737620856
225,2332.6416622265565,2.2914725033086487,1.0,0.7964124569355061
226,2519.0252012608516,1.789441554595044,1.0,0.8644559415149752
227,3037.0227059276385,1.5574945364558137,1.0,0.8547025547091719
228,2534.7885873971654,2.7237816672655453,1.0,0.8209461347335182
229,2294.2971511135124,2.115631400877961,1.0,0.8326408085906105
230,2766.183468544858,1.9608506715493745,1.0,0.8719755745883504
231,2203.418645398957,1.5775824837833485,1.0,0.8847215502112776
232,2634.4960263169196,1.847870504431587,1.0,0.8826965219581444
233,2415.509795675018,1.9186847219195293,1.0,0.8933797036216522
234,2353.8224602443283,2.806896189878494,1.0,0.8890233186754724
235,2768.584360526302,1.412515053752887,1.0,0.8749732071390685
236,2786.5515972285752,1.5090289200788787,1.0,0.928785664530626
237,2465.7299093061847,1.9994008249793735,1.0,0.9349002786933975
238,2524.435371962014,1.9546018427924068,1.0,0.9351054202529607
239,2287.026333039426,2.9447144355598014,1.0,0.9073052790956475
240,2348.8395194745567,1.6094720695844766,1.0,0.8989336616211686
241,2925.9822731856116,1.04471594492159,1.0,0.8411638808376676
242,2115.5781322609582,1.7646682732654222,1.0,0.8629342273717044
243,2547.9665254319525,2.3623444668592506,1.0,0.8438439338494254
244,2816.4397589600667,1.3375789070675093,1.0,0.8317392785179634
245,2398.022974199219,2.4347147244452914,1.0,0.8044412836729645
246,2599.3154202294004,2.093043314799072,1.0,0.8011890208794211
247,2205.0290118588646,2.4014322921609823,1.0,0.8051495252153086
248,2384.9483792757032,1.4927969886134855,1.0,0.7990958810294809
249,2748.13429629374,1.4181424571368773,1.0,0.8403675042050802
250,2523.231800902748,1.8059524985819406,1.0,0.8413187626214553
251,1978.2273160162617,2.1681197078013796,1.0,0.8538451079319604
252,2591.574541017724,2.39352770981871,1.0,0.8724115830412409
253,2407.298700417779,1.732390792742822,1.0,0.8861872465199856
254,2693.442184185751,1.7928721879584835,1.0,0.8875768700370564
255,2495.9101571522237,1.4173663249776127,1.0,0.9014039486336038
256,2438.855838584032,1.901168526174322,1.0,0.910299414399721
257,2650.7482569330227,1.254188095216262,1.0,0.8942083303724788
258,2845.9386526663,2.4462152251138325,1.0,0.8865056864279084
259,2864.8908472608523,2.004499057485983,1.0,0.8946407908686963
260,2501.7664122775864,2.710410609260367,1.0,0.8519604974143405
261,2858.5129670968317,1.608588101908961,1.0,0.8477866185949707
262,2493.098791162465,1.183473635784288,1.0,0.8138143601737906
263,2431.9744097444836,1.3864139055771818,1.0,0.8119253067422744
264,2394.612082823869,2.0649997867509353,1.0,0.8064695808491695
265,2805.8913968339302,1.2589034702891881,1.0,0.8068789398323822
266,2435.145087360411,1.8971547539993563,1.0,0.8146041720709837
267,2514.8415336051885,1.0949633979885571,1.0,0.7914805435473349
268,2319.6939359224975,1.4210230697909298,1.0,0.9060672998577313
269,2599.533176561911,1.7340229960636553,1.0,0.9016091882885032
270,2584.467869640916,1.8539222931182096,1.0,0.9054850358003993
271,2648.299621762483,1.1738065350939306,1.0,0.8927867553333124
272,2474.3800090330355,1.6048617218164352,1.0,0.9212991125383292
273,2018.2391242484493,1.668451897581495,1.0,0.9271369231450145
274,2431.7542573194914,1.9227999512053806,1.0,0.9251991727615761
275,2661.2390335040727,0.9796369228643802,1.0,0.9126680200349366
276,2920.848882500417,1.7303169287579185,1.0,0.9119264249807786
277,2366.954449102549,1.1896017492810964,1.0,0.9021136445960303
278,2396.2719070666903,1.427514754318751,1.0,0.9154908188149592
279,3051.106318199642,1.7969613087985328,1.0,0.9175436734801771
280,2582.265438882387,1.0261675716501566,1.0,0.8951641996444143
281,2656.0155295894274,1.7164607265113625,1.0,0.8930363334339473
282,2861.701885803509,1.5392309582482127,1.0,0.9150803587649249
283,2556.111786400093,1.3552268121175515,1.0,0.9377855459312564
284,2901.1644095551696,1.417761270771777,1.0,0.9461671001006611
285,2650.7833253359927,1.1959320451840143,1.0,0.9465090117036321
286,2320.235650357163,1.4948240210190724,1.0,0.9461691022076696
287,3073.310719105467,1.2123290647045035,1.0,0.959217138111825
288,3017.767291358414,1.302544105843083,1.0,0.9735843480043456
289,2816.708596280266,1.193658426235098,1.0,0.9840331579584586
290,2390.0232755945935,1.3430695428591974,1.0,0.9894992643175945
291,2272.4363362960567,1.2199623950322895,1.0,0.988891429264912
292,2636.8118675121486,1.2222373068638244,1.0,0.9905533639191121
293,3274.654194337722,1.4491660462836635,1.0,0.990601108670648
294,3107.933028345877,1.6074869612133504,1.0,0.993888643196071
295,2567.5513410320787,1.3616431577082877,1.0,0.994146329096895
296,2723.0403647489293,1.6156397651400929,1.0,0.9908366527639934
297,2981.0145801338763,1.8050636041917851,1.0,0.9892355831045341
298,2901.9366290362977,1.2895280418279538,1.0,0.9885978578665177
299,2289.999020155861,1.6131858072348635,1.0,0.9856926178816765
300,2483.465618523699,1.6909740290924593,1.0,0.9838190705571963
301,2642.5892041223638,1.098036920148329,1.0,0.9793969292303051
302,2613.471486095414,1.506109725946625,1.0,0.9794028248705985
303,2892.291461115937,1.6460837218298323,1.0,0.9780291380631115
304,2041.2992816329227,1.51164436000868,1.0,0.9780951024660811
305,3434.0509566732735,1.9212121617392106,1.0,0.9600965694094288
306,3448.8285942167713,1.3470103956036006,1.0,0.9632705988019045
307,2757.587160579893,1.258699890262008,1.0,0.9549081628488487
308,3185.7499152748082,1.5348401772640945,1.0,0.9587064599401873
309,2390.569325706105,1.6320609310904148,1.0,0.965807010231353
310,2761.183514901586,1.8248042727560365,1.0,0.9583711289909957
311,3290.1760601397214,1.9120291617448113,1.0,0.9476298148954854
312,2608.738594840494,1.0652326989011442,1.0,0.9183521457318614
313,2708.3261555455206,1.5113772779181875,1.0,0.9341671719546488
314,2923.8391493138297,1.3785327320124368,1.0,0.9351995755675054
315,1884.3678924665812,1.4225555913769474,1.0,0.9418498156718651
316,2879.6923400352885,1.117776083672216,1.0,0.9252399675646457
317,2667.657582717747,1.1151746951926962,1.0,0.9167863846690263
318,3049.2546474845994,1.4297318051076662,1.0,0.9365910661789513
319,2296.3418367131917,1.088868221615345,1.0,0.9708039256959795
320,2896.4096585753846,1.3340103359959163,1.0,0.9761101016945865
321,3362.7825875621406,1.2917181550968595,1.0,0.9821921975149248
322,3050.7198984757615,1.3086028343190628,1.0,0.9834695945434173
323,2765.982831248338,1.4402503708193337,1.0,0.9827566791347966
324,3012.01144698688,1.6258219793468935,1.0,0.9737285776097448
325,2549.0522531344436,1.2269449483550234,1.0,0.9781250427598996
326,2499.830404781226,1.3872181976178843,1.0,0.9788158544605958
327,2567.4819902356576,0.9294040646233894,1.0,0.9809879459914519
328,2898.8559634283583,1.4735946082540594,1.0,0.9792356342242002
329,2767.2144864482125,1.27339547548229,1.0,0.9788995070956705
330,2658.881150930614,1.474458516989384,1.0,0.9779784863143229
331,2529.0803878047864,1.0673527756587038,1.0,0.9690037645038627
332,2769.4460752172986,1.193952881459538,1.0,0.979745644950579
333,2813.989125060558,1.770759947562947,1.0,0.955963952437719
334,2742.6491744947857,1.1142413016829456,1.0,0.9511064543864965
335,2625.5263337315487,1.3557617979122107,1.0,0.9554752071137306
336,2810.514207324444,1.0376287570758769,1.0,0.9497800270141572
337,2708.8526455416722,1.4060205819887388,1.0,0.9484218283421422
338,2780.1149484512957,0.953597389541827,1.0,0.9419145443352283
339,3188.8614169524294,1.4137251754745095,1.0,0.9433397953332151
340,2456.2821699505976,1.3910246490550988,1.0,0.9433634360662807
341,2900.8354500627433,1.1221429619002288,1.0,0.9703251987601195
342,2622.917798325273,1.5272379509616372,1.0,0.9635045102971058
343,2504.257619178355,0.8327261958348969,1.0,0.9457556773512285
344,2634.98633307414,0.938773477300449,1.0,0.9410019832627396
345,3170.6930029809764,1.226773002261679,1.0,0.9461665323423486
346,2737.258960241696,1.3633272038276014,1.0,0.9501165405021432
347,2867.0545683326195,1.2079567568072929,1.0,0.9546300575768738
348,3197.6377011037243,1.5446229076509463,1.0,0.9457212102933007
349,2568.3491538835965,1.2724827740543916,1.0,0.946815937137697
350,2653.426942714629,1.1534554485459214,1.0,0.957358981618187
351,2615.228401893016,1.3403807325610266,1.0,0.9736476758773631
352,2523.9390212994276,1.2721356359785845,1.0,0.9873764056660025
353,3193.287169974253,1.4811542470342975,1.0,0.9848765320330762
354,3143.2796932900164,1.2018437936017927,1.0,0.9834390995045768
355,3171.473048464392,1.2610734893723996,1.0,0.9844426300864885
356,2934.1107031580136,1.6529271404160932,1.0,0.9865891729606986
357,2308.3715964679195,0.906699139758939,1.0,0.9816982467044004
358,2723.028217862324,1.5722958695949907,1.0,0.9768768731152291
359,2936.278119165086,1.055503045303054,1.0,0.9684350740649084
360,2540.7319873905262,1.3201502638563567,1.0,0.9685734281062314
361,2809.518046562048,1.5025120601441007,1.0,0.9676772909860454
362,2430.7338550269396,1.1972145727744896,1.0,0.9675534584625036
363,3383.8366358824064,1.4282485472556814,1.0,0.9667446332122674
364,3027.6205558299403,1.267656982218564,1.0,0.970347416848449
365,2951.7572095578153,1.0915292200533904,1.0,0.9700843513094867
366,2473.1956194099544,1.104526683112216,1.0,0.97709622555365
367,3111.3854071337873,1.4554836286569326,1.0,0.978570847870913
368,3279.1502297822612,1.2645680793618548,1.0,0.9785697542651333
369,2803.1760883213965,0.9699718447007629,1.0,0.9760973878167115
370,2723.633642524863,1.1556114583708617,1.0,0.9756676358567371
371,2743.432027561831,0.981756920315384,1.0,0.9773396758837478
372,2850.4441355188314,1.0607571658203518,1.0,0.9781184714404652
373,2789.2569729627885,1.0095089994308073,1.0,0.9765539264494575
374,2973.0078957462706,1.0419783805843221,1.0,0.975836997513382
375,2937.058408247313,1.0733763772281248,1.0,0.9916307638524443
376,2410.560070093511,1.160389873088291,1.0,0.9966174298951997
377,2797.7860393855503,1.0434255886269606,1.0,0.9974773653931926
378,2692.7670365402705,1.0427183140091114,1.0,0.998822144194487
379,3118.721507638686,1.1303202513201356,1.0,0.9987306680445823
380,2792.695538077607,1.2043395175198288,1.0,0.9979876742540372
381,2657.8914134451393,1.1369439576990352,1.0,0.998248456497991
382,3183.8029257477365,1.2000504908323346,1.0,0.997393574804951
383,2875.95611831706,1.0626770444886091,1.0,0.9972858962060533
384,3089.4775652411263,1.0992897003599644,1.0,0.9972830880734428
385,2797.6698678558973,0.9877761183740702,1.0,0.9971679485073043
386,2689.1822843889986,0.9137808951265556,1.0,0.9960831217186241
387,2886.5000973596016,1.1262263410562294,1.0,0.9961116337917356
388,2693.953588400929,0.9499651857889502,1.0,0.9941800990788757
389,2779.638239541239,1.002132156570175,1.0,0.9942632384812234
390,2796.5008145789,1.0974855192652695,1.0,0.9967169113170027
391,3102.4313230280914,1.2674297879122398,1.0,0.9950900924900627
392,2422.4232669272005,0.8512205627870648,1.0,0.9909242872149173
393,2941.8840591753255,1.374265373843047,1.0,0.9862960877031323
394,3074.281396491449,1.2157399249484089,1.0,0.9842741980509647
395,2584.4537851673585,1.05914069383436,1.0,0.9845381785897349
396,3012.674906323182,1.0862167842603663,1.0,0.9866118509122453
397,2767.4401239271447,1.069083043561206,1.0,0.9875553808028148
398,3244.3058205327247,1.2850027920308973,1.0,0.9838261686411065
399,2461.5841849397816,1.1107516898371754,1.0,0.9841207740469186
400,2768.819590798478,1.259335848065682,1.0,0.9925160716906649
401,2270.603011441772,0.8900997225645113,1.0,0.9856884969849006
402,3086.6475929864478,1.5161347919515475,1.0,0.9695233875698192
403,2408.6853388423892,0.9161379247139818,1.0,0.9640801144229256
404,2981.5181112283954,1.0605105601939409,1.0,0.9636823163989772
405,2948.1640046258617,1.0880533130947685,1.0,0.9639510541818549
406,2687.6267609665947,1.04922239328038,1.0,0.966207202373941
407,2977.885512430702,1.4478856592756335,1.0,0.9547801019541357
408,2799.367967271946,0.9629607645718089,1.0,0.9531785642860277
409,2844.159080845024,1.186425563997966,1.0,0.959727319445186
410,2862.2837977788545,1.1500092352422029,1.0,0.9771121267507514
411,2776.3538492986245,1.0455890779049661,1.0,0.981297476200256
412,2382.57599589269,1.200656808689811,1.0,0.9813652113707553
413,2800.7719185524966,1.257225724560989,1.0,0.9805221460333248
414,2918.5443754970593,1.2619080187859593,1.0,0.9815571213173534
415,2994.1027986323743,1.0348118176064558,1.0,0.9893879507020232
416,2583.1877267298873,1.0100073840838089,1.0,0.9911630886016114
417,2963.5507611487565,1.0301652163230086,1.0,0.9901943260455043
418,2902.996061994915,1.0395043637187085,1.0,0.9895951620245316
419,2691.228775660984,1.0239620766055655,1.0,0.9892042605353966
420,2516.400626941736,0.9223614640302626,1.0,0.9896186821841803
421,2002.0611943644972,1.0126969328526965,1.0,0.9936548289470448
422,2513.756024263886,0.8745641923943936,1.0,0.9998177324871644
423,2789.4448563952947,1.0548391085840272,1.0,0.9996983778832651
424,2238.5196095846054,0.9685922646611445,1.0,0.9993845429060091
425,3001.1007526627864,1.1145842133377968,1.0,0.9991488180496715
426,2534.666643010574,0.9260914033532606,1.0,0.9982610397092732
427,2698.4756902181384,1.1082353288633755,1.0,0.9971342580444927
428,2756.6677649686258,0.9860464388973955,1.0,0.9970306625941677
429,3171.416458720832,1.636467694107682,1.0,0.9952637947647562
430,2375.271510073106,0.8594407052767464,1.0,0.99204744817391
431,3088.9407662636004,1.1883922833132345,1.0,0.9887887712326636
432,2881.0713537698134,1.0244171139030565,1.0,0.9893000402724015
433,2966.38645003995,1.0642334325933356,1.0,0.9892984718198072
434,3147.4418157932496,1.1621763372980238,1.0,0.9897663054459992
