episode,reward,makespan,load_balance,stability,td_error,meta_critic_loss,meta_actor_loss,fpga_critic_loss,fpga_actor_loss,fog_gpu_critic_loss,fog_gpu_actor_loss,cloud_critic_loss,cloud_actor_loss
51,985.3947105347795,1.522888866304557,1.9192037121630225,0.9635911976298601,0.3855684449275335,0.9252171516418457,0.9451988935470581,0,0,0,0,0,0
52,1128.0852568563223,1.70580476859279,1.92251488348595,0.964805068109603,0.4184166813890139,1.073011875152588,0.9282171726226807,0,0,0,0,0,0
53,1286.6310181951294,1.568714082475892,1.9196237351947778,0.9655331762113339,0.4063144872585932,0.9663572311401367,0.7292311787605286,0,0,0,0,0,0
54,1122.7564984720698,1.4100211218790952,1.9230023667100822,0.9665633889074527,0.3984266320864359,0.9694297313690186,0.7590932846069336,0,0,0,0,0,0
55,1223.0375442239524,1.6605999543966181,1.9251763424988044,0.9669269122305039,0.39262904723485315,0.9244736433029175,0.6044041514396667,0,0,0,0,0,0
56,1273.0685572598368,1.4407292884085834,1.930307680178529,0.9671291817767445,0.4138488372166952,1.0541235208511353,0.8546961545944214,0,0,0,0,0,0
57,1288.4443321438469,1.7720283167246107,1.9244027225727085,0.9662310433378799,0.3781569401423136,0.9089624881744385,0.7968401908874512,0,0,0,0,0,0
58,1372.905978676796,1.83249292311548,1.9355128201330647,0.9632836854898895,0.417163610458374,0.9736959338188171,0.5807077288627625,0,0,0,0,0,0
59,1053.5793163156445,1.3598600783944281,1.9246909055367625,0.9602614632058155,0.42744061847527826,1.0606478452682495,0.9327927231788635,0,0,0,0,0,0
60,1530.9272898714498,1.7236219933079897,1.9305568118022551,0.958342552968098,0.3557684520880381,0.82502281665802,0.9041420221328735,0,0,0,0,0,0
61,1264.440811426315,1.5956133473665517,1.92313058220964,0.960471572286965,0.4094988306363424,1.0275578498840332,0.7562344074249268,0,0,0,0,0,0
62,1108.7718334563604,2.1057294893855083,1.9232113831414699,0.9514016764985526,0.3788003548979759,0.9107199907302856,0.881393551826477,0,0,0,0,0,0
63,1371.585176170025,1.6196042493532155,1.9262769270921538,0.9511929592264357,0.42618187268575036,1.054034948348999,0.8190251588821411,0,0,0,0,0,0
64,1275.2595620110137,1.3598687064347703,1.9264177224612107,0.9488506385219211,0.3993844538927078,1.012730598449707,1.0117864608764648,0,0,0,0,0,0
65,1279.7631115693805,1.82013882767836,1.916457093147756,0.9478398597644975,0.4119527439276377,1.0287151336669922,0.9802513718605042,0,0,0,0,0,0
66,1214.7357087965283,1.6317631543412887,1.9191683990057853,0.9483913794025784,0.4165408263603846,1.0198040008544922,1.1255995035171509,0,0,0,0,0,0
67,1247.0756863101872,1.6136126748433448,1.9217455413558084,0.9504272257403099,0.38292753199736274,0.9444120526313782,0.9270057678222656,0,0,0,0,0,0
68,1074.7039622097682,1.6114621513206555,1.9230278046393563,0.9538728729007342,0.38679109513759613,0.9358841180801392,0.7878309488296509,0,0,0,0,0,0
69,1197.7806174122954,1.7116496082593615,1.9210451310527106,0.95609426043675,0.3920090744892756,0.9334971904754639,0.8447369337081909,0,0,0,0,0,0
70,1287.3857983357932,1.6918941897759439,1.9234487191190397,0.9570420007345426,0.3976929187774658,0.9521715044975281,0.8081107139587402,0,0,0,0,0,0
71,1260.5342455955065,1.5930901754733624,1.924002914827034,0.957474636191214,0.3888605087995529,0.924541711807251,0.8749186992645264,0,0,0,0,0,0
72,1211.7806791295504,1.5196793658478003,1.9224739821139736,0.9578109707720257,0.3986513589819273,0.9819437265396118,0.9978275299072266,0,0,0,0,0,0
73,1303.7924796623715,1.794059805720858,1.9307232035866435,0.9581672603953245,0.4105022301276525,1.0123693943023682,0.6900177001953125,0,0,0,0,0,0
74,1275.578479745332,1.6297127273767558,1.9314852667102456,0.9581172554892481,0.40648592015107476,0.9902200698852539,0.7909131050109863,0,0,0,0,0,0
75,1121.7900963452626,1.9690825534980112,1.9245408836595992,0.9463613090696141,0.38092889388402307,0.9703710079193115,0.8580646514892578,0,0,0,0,0,0
76,1356.4432784693831,1.7398192762685434,1.9343480208897486,0.9436338299693606,0.42366011440753937,1.02017343044281,0.8589669466018677,0,0,0,0,0,0
77,1209.2943853023712,1.529406377432716,1.927173549559227,0.9421682527093054,0.4106516490379969,0.934140682220459,0.7929901480674744,0,0,0,0,0,0
78,1163.0250059730763,1.2474330002946439,1.9361546809623378,0.9308395545054864,0.37295473615328467,0.9136292934417725,0.985041618347168,0,0,0,0,0,0
79,1100.965055806053,1.5704336320181862,1.9250957427003361,0.9262479209974523,0.38582004606723785,0.9426981210708618,0.8539868593215942,0,0,0,0,0,0
80,1183.7879236808164,1.4818265783798796,1.9251317570183204,0.9201642066041489,0.39377081890900933,0.9652078747749329,0.7807325124740601,0,0,0,0,0,0
81,1266.2523147000798,1.479712117472352,1.933423159256376,0.9189217234512455,0.4001384600996971,0.9647958874702454,1.0221178531646729,0,0,0,0,0,0
82,1263.6761145988357,1.76120214735072,1.9195932585206048,0.9257357991564276,0.43763507902622223,1.2064268589019775,0.8946934938430786,0,0,0,0,0,0
83,1097.1529849021292,1.5490496055298992,1.9275175039852264,0.9326510472878266,0.3913906663656235,0.8908237218856812,0.8566423058509827,0,0,0,0,0,0
84,1310.6823565277778,1.5940735177406185,1.9217048933031897,0.9354393205375151,0.38919536521037423,0.9526839852333069,0.7576044797897339,0,0,0,0,0,0
85,1149.8664050342556,1.5357816368562909,1.914846038679576,0.9348022224913091,0.37728220224380493,0.8970659971237183,0.902206301689148,0,0,0,0,0,0
86,1214.442378105793,1.6163400993236572,1.9212036780517352,0.9354662447679375,0.3957942624886831,0.9776043891906738,0.9322906732559204,0,0,0,0,0,0
87,1223.8421774462925,1.7588311306368405,1.9232890677657681,0.9369608423197823,0.3871648361285528,0.9611871242523193,0.7262398600578308,0,0,0,0,0,0
88,1281.0180416896887,1.5545318976602136,1.909805546995022,0.9374586855389275,0.4031467537085215,1.0032775402069092,0.9412156939506531,0,0,0,0,0,0
89,1320.018418935892,1.5221463509689115,1.9278797330832236,0.9371186098722157,0.4043362190326055,0.9492570161819458,0.6331284642219543,0,0,0,0,0,0
90,1347.3501594622392,1.7500847726144508,1.9307784684269214,0.9375148324084185,0.3866578241189321,0.9323885440826416,0.7815170884132385,0,0,0,0,0,0
91,1139.0979718287429,1.5376150285949663,1.9378465609630426,0.9383498085576797,0.39728910724322,0.9701571464538574,0.48692619800567627,0,0,0,0,0,0
92,1425.3982836303628,1.7152546021251038,1.9195342980303525,0.9387367981388208,0.3869830518960953,0.9716870188713074,0.767509937286377,0,0,0,0,0,0
93,1321.9757832046514,1.5787083084534794,1.9272295642642998,0.9386563534804249,0.3853387633959452,0.8832934498786926,1.0759950876235962,0,0,0,0,0,0
94,1195.5358422036675,1.725286587970917,1.921605490342889,0.938004174401846,0.42130533854166663,1.014739990234375,1.1000888347625732,0,0,0,0,0,0
95,1414.9316157762887,1.7637922965737904,1.9291163923913883,0.9374272693915343,0.400171106060346,1.0022269487380981,0.6660435199737549,0,0,0,0,0,0
96,1384.8130854183962,1.8420698686006465,1.9304013429732678,0.9352557089738199,0.3961396962404251,0.9628114700317383,0.7481917142868042,0,0,0,0,0,0
97,1359.6885067670132,1.7843535096682164,1.9177763116901165,0.9317459183011211,0.3914378186066946,0.9666296243667603,0.5826183557510376,0,0,0,0,0,0
98,1120.1813383822514,1.328212746169347,1.9282759930915683,0.920615558624777,0.39892710745334625,0.9969332814216614,0.6650079488754272,0,0,0,0,0,0
99,1199.6044400976104,1.874225841368511,1.9288769830443604,0.9213843804197827,0.43668611347675323,1.0980026721954346,0.7108169198036194,0,0,0,0,0,0
100,1483.4559821150756,1.7152444817304433,1.9264641509953395,0.9237155764063096,0.4167082111040751,1.0631279945373535,0.8945801854133606,0,0,0,0,0,0
101,1394.3774801928507,1.6329774070842888,1.9218826784366643,0.9244741270566618,0.3638050456841787,0.8658566474914551,0.6438640356063843,0,0,0,0,0,0
102,1247.9387403163541,1.5808953457408088,1.9286535377618672,0.9254321034733993,0.40061321357885993,0.992559552192688,0.7784774303436279,0,0,0,0,0,0
103,1130.939638477516,1.3969376515896057,1.9292140655425825,0.9229642640880495,0.3808859338363012,0.8946117758750916,0.7848249077796936,0,0,0,0,0,0
104,1322.9214306734584,1.596831339774867,1.9132152004523804,0.9182169845371423,0.39877431094646454,0.9932878017425537,0.5411384105682373,0,0,0,0,0,0
105,1349.7778210042275,1.4364155171844128,1.927148067221954,0.9109776311359028,0.40819580356280005,0.9665135145187378,0.6707754135131836,0,0,0,0,0,0
106,1438.1790138335589,1.9315507487351145,1.9274325615040753,0.9109889938249659,0.41862627367178595,1.0035851001739502,0.731271505355835,0,0,0,0,0,0
107,1220.0183649115347,1.8435739268523137,1.9214088149790203,0.9090338405025933,0.40112460156281793,0.9547690749168396,0.9732862710952759,0,0,0,0,0,0
108,1099.0700130369032,1.4668476305202303,1.922553017393355,0.9063571438776327,0.38657134771347046,0.9401894807815552,0.6943672895431519,0,0,0,0,0,0
109,1294.2086315305187,1.519499952876545,1.929553589327107,0.9020900327113589,0.3949378430843353,0.8949276208877563,0.9573783874511719,0,0,0,0,0,0
110,1213.2760829038118,1.5637664175768267,1.9253253049369736,0.9037160701270929,0.3926257838805517,0.9442211389541626,0.9096085429191589,0,0,0,0,0,0
111,1299.7051391226746,1.4206032879198087,1.9338784816747743,0.9047050758634403,0.40544314682483673,0.9750374555587769,0.8325680494308472,0,0,0,0,0,0
112,1324.2513999220928,1.5102742640073532,1.9332251223968653,0.9052267797104254,0.40120885272820794,0.9758308529853821,0.6094404458999634,0,0,0,0,0,0
113,1426.4633377784353,1.6110371441672084,1.933410107397952,0.9101470459803208,0.4027226368586222,1.012346863746643,0.8621000051498413,0,0,0,0,0,0
114,1213.3672861022553,1.7047611985234943,1.9266700645404633,0.918477468879772,0.4008219440778097,0.9492640495300293,0.7267875671386719,0,0,0,0,0,0
115,1160.0445402329663,1.5316521387635373,1.9314002179933052,0.9242363762362025,0.3852903495232264,0.9085740447044373,0.8602871894836426,0,0,0,0,0,0
116,1214.6383262664915,1.471670713323662,1.9187771187975289,0.9237116580821091,0.4020452946424484,1.0238735675811768,0.7927306890487671,0,0,0,0,0,0
117,1332.780048802935,1.6275666638646973,1.928640239008454,0.923896110819651,0.3728728344043096,0.8894997835159302,0.7027527093887329,0,0,0,0,0,0
118,1269.650211253194,1.438192443691805,1.9246873631874895,0.9250906776886023,0.4029564758141836,0.967226505279541,0.8377600312232971,0,0,0,0,0,0
119,1460.2862606286244,1.551569269868029,1.9181054276755913,0.9260880642435911,0.40652160346508026,0.966590166091919,0.9082086086273193,0,0,0,0,0,0
120,1443.5183482726297,1.7696847100877044,1.916937058582046,0.9268555839956005,0.4099714631835619,1.0145277976989746,0.7726552486419678,0,0,0,0,0,0
121,1212.8013487216633,1.4964189765135965,1.9320155303530757,0.927199622367841,0.3849349021911621,0.9504079222679138,0.6216805577278137,0,0,0,0,0,0
122,1433.8138152154604,1.7921386481543178,1.919897405552542,0.924999714361937,0.41227566699186957,1.0081654787063599,0.7145107388496399,0,0,0,0,0,0
123,1297.6810412427699,1.458550227206211,1.9347494050568683,0.9234615884554852,0.3871609568595886,0.9398850202560425,0.7294517755508423,0,0,0,0,0,0
124,1358.3073727974029,1.5264178416846788,1.9282386783694023,0.9231515400850628,0.4077169125278791,1.0407582521438599,0.8688525557518005,0,0,0,0,0,0
125,1440.755800862565,1.570062385757624,1.922522352606006,0.9238080555380627,0.36746149261792505,0.8368041515350342,0.7190253734588623,0,0,0,0,0,0
