episode,reward,makespan,load_balance
1,373.5338385426315,1.9895249744584143,1.0696486670682561
2,340.59433545625376,1.8857181266599174,1.029295059935529
3,414.8244710045894,2.4763346207832493,1.100159349986887
4,361.9363805849372,2.004728716534053,1.0148226472011956
5,386.7635730651493,2.192899009929522,1.0756203684501533
6,362.9706675419792,2.216255531800468,1.0464095817141548
7,396.37230286522754,2.0354111531613075,1.0744236215475809
8,400.6959962064274,2.3217323906502854,1.0467657178204404
9,277.8049987400925,1.6370733084768228,1.0146012738635397
10,362.0779025477345,2.709042499905239,0.9881995445576932
11,397.85659225052666,2.031947710878022,1.0721791373519578
12,356.0694683714861,1.8253108013645807,1.0401966685398316
13,418.2560409464243,2.133437939232092,1.0657024050006643
14,310.4523364022427,1.7214693518793793,1.0171973385534578
15,315.62892568478617,2.0849132418303666,1.0240481386114362
16,376.6872682132255,2.2231497710713155,1.035465265916072
17,370.66071415498476,2.253174508559201,1.0345924011679888
18,305.75657728887234,2.1302019559965046,1.014538514231322
19,364.5396941568802,2.196870872883407,1.0100151744567838
20,397.9049925586772,1.985715814132437,1.0606999630723009
21,386.95189455717,2.375085739165601,1.0741492554125105
22,321.41327040136633,2.0205898895892496,1.0405395935495143
23,380.6953617441894,1.7909369382500189,1.0525617515632253
24,349.8555498566906,1.949195922497453,1.0573721716403854
25,339.2045854630767,1.7620295767460736,1.0473337528325204
26,364.34155979366227,2.3647610919316797,1.0500233055960582
27,370.9980449030127,2.1702085431659266,1.0632003439403617
28,307.31742481846413,1.7657584188285427,1.0448121842607014
29,357.3143823061373,1.8614226871903097,1.0141677412534686
30,382.9020815907853,2.031097661377491,1.0456097738663317
31,391.3923435568827,2.5522243088493286,1.0736089046558153
32,338.83559623915795,2.118076776081176,1.0470294785750984
33,385.2688554651521,2.6055280549220354,1.0631098479709997
34,334.50438553264667,1.5489043867485668,1.070811562193117
35,334.7491665955076,1.8673077882114795,1.0203599715501248
36,399.1096740655475,2.594727395652553,1.0930619216212283
37,346.9930986006929,1.5246414302403584,1.064439472648143
38,362.21328160180394,2.45515112333003,1.0514811056300015
39,418.96043338377035,2.3589200562656103,1.067706788661531
40,351.76426473577146,2.248765739828495,1.0667888835021568
41,342.4289950532248,2.074357945614125,1.027472163816386
42,404.8763263472564,2.0989909243762765,1.0973013561247116
43,319.5845341299597,1.9270078314924908,1.039058235808867
44,376.1865078624587,2.322994099479169,1.0632336079016735
45,322.3148728274812,2.006011297020245,1.046818948579992
46,359.5005825404944,2.0834288475987184,1.0397801207363964
47,308.0539218350933,1.7927598514321939,0.9931455873565666
48,423.132040353625,1.8622625698214215,1.0924706890933598
49,357.2222160324603,1.920784365553704,1.0598532020213118
50,331.94977813704395,1.7746140455176174,1.0454152670490133
51,412.3130165542532,2.4750327093982127,1.0547063858704728
52,383.37846680871075,2.321728738255832,1.048258176114317
53,348.03850342023986,1.9285395356051722,1.0313728582379245
54,352.2197479212042,2.064667112313706,1.0735983135943084
55,314.369710642887,1.6475954867206342,1.0270477462690715
56,389.44941992122375,1.7445663279252681,1.0561675795291503
57,352.68651132929233,2.094381508854042,1.0825899176872091
58,356.6446129644428,2.1712954656578143,1.026603472568477
59,371.34231598637535,1.9812695789021975,1.0484518433705183
60,406.40272653805937,1.8793952193765158,1.0169603336922926
61,387.6346029209179,2.406941146801783,0.9982170829459562
62,360.42633061975783,1.7943895138076669,1.0567452143892546
63,402.64171001569974,1.9128842822840135,1.0518331937902652
64,303.5838273252013,2.046452822244082,1.0257522128683387
65,353.1712077724368,1.8331437877095458,1.0409356216079257
66,331.4013734946269,2.028391820569324,1.0264416350942611
67,330.2468120740864,2.246946687460729,0.9812985881674182
68,321.58857900393025,2.263205388709678,1.0015580380359521
69,339.3561296812158,1.9197645228301514,1.0395230543408769
70,368.33465972575584,2.100663925409146,1.060402035078827
71,328.4513851827894,2.4080788500606993,1.0108236773117594
72,377.11608848061724,2.4456775512352946,1.0518969427976708
73,345.2959071287296,2.022032286353613,1.0345610216626946
74,372.2197959755206,2.0898513105338976,1.0261396736186084
75,344.88887237991196,2.3141224510231178,1.021992873706008
76,364.9661315649642,2.464701836867267,1.068858882919271
77,395.8044090093998,1.8070647798564132,1.0233004042533693
78,351.57600387207225,2.3217530362951324,1.0656578620721278
79,412.28869927316083,2.270785486961146,1.0676942492503017
80,426.1762524760669,2.516791038167078,1.1085752732153193
81,375.15853329355144,2.146715360972763,1.055105893933082
82,360.73434763739226,1.7113686082586272,1.0244712843336017
83,385.6279594683863,2.310010185630378,1.0730694590798997
84,353.2316817854145,1.9324823374669295,1.022467952948736
85,356.76978321045044,2.299603448122506,1.0244058664604982
86,357.5804590349147,2.0886082337171357,1.0469979146279358
87,294.21627898991096,1.8222484255244975,1.0112578427766878
88,390.5309214282802,2.190900359805897,1.0427759798924305
89,360.2966704261062,2.110706386218779,1.0597210424506416
90,306.2717626070392,1.9349459022162885,1.0500817547947343
91,367.3767239011425,2.3877398293332206,1.0671947142825493
92,391.61751967258743,2.0312790632838085,1.0765303301916287
93,380.02670942993257,2.4869151100357376,1.0392279620975438
94,413.04381542211775,1.999171626525429,1.0561895220532418
95,388.7022064498534,2.347771079684615,1.0770997424387159
96,335.7992104280086,2.236963684087976,1.0636160594096893
97,358.74910716598833,2.370687608233192,1.0500411653997759
98,385.6866302057117,1.916221657179223,1.0492652503526343
99,351.5260973497299,1.6193012277226484,1.0592973339039748
100,333.24705142457003,2.0754506948731897,1.0638884848156764
