
================================================================================
Enhanced HD-DDPG Medical Workflow Scheduling Training Log
Training Start Time: 2025-09-10 14:02:28
Experiment Directory: optimized_model_result\hd_ddpg_enhanced_comm05
Training Mode: HIGH_PERFORMANCE_ENHANCED with Advanced Features
================================================================================
[2025-09-10 14:04:43] Ep  171 | R:  1948.30 | MS:   2.90 | SR: 0.29 | ST: 0.911 | LR: 0.000157 | T: 0.91s
[2025-09-10 14:04:43] Ep  172 | R:  2509.73 | MS:   1.47 | SR: 0.57 | ST: 0.843 | LR: 0.000157 | T: 0.94s
[2025-09-10 14:04:45] Ep  173 | R:  1973.70 | MS:   2.12 | SR: 0.43 | ST: 0.841 | LR: 0.000157 | T: 1.02s
[2025-09-10 14:04:46] Ep  174 | R:  2468.58 | MS:   2.32 | SR: 0.43 | ST: 0.849 | LR: 0.000157 | T: 0.99s
[2025-09-10 14:04:47] Ep  175 | R:  2389.22 | MS:   1.91 | SR: 0.43 | ST: 0.873 | LR: 0.000157 | T: 1.00s
[2025-09-10 14:04:47] Ep  176 | R:  2081.14 | MS:   3.63 | SR: 0.43 | ST: 0.801 | LR: 0.000157 | T: 0.97s
[2025-09-10 14:04:48] Ep  177 | R:  2183.90 | MS:   3.05 | SR: 0.29 | ST: 0.759 | LR: 0.000157 | T: 1.00s
[2025-09-10 14:04:49] Ep  178 | R:  2133.30 | MS:   2.26 | SR: 0.57 | ST: 0.774 | LR: 0.000157 | T: 0.87s
[2025-09-10 14:04:50] Ep  179 | R:  2055.92 | MS:   2.11 | SR: 0.29 | ST: 0.793 | LR: 0.000157 | T: 0.93s
[2025-09-10 14:04:51] LR_UPDATE Ep  180 | Old: 0.000157 | New: 0.000156 | Change: -0.50%
[2025-09-10 14:04:51] Ep  180 | R:  1832.10 | MS:   3.18 | SR: 0.14 | ST: 0.814 | LR: 0.000156 | T: 0.88s
[2025-09-10 14:04:52] Ep  181 | R:  1656.16 | MS:   2.23 | SR: 0.43 | ST: 0.820 | LR: 0.000156 | T: 0.85s
[2025-09-10 14:04:53] Ep  182 | R:  2153.20 | MS:   1.42 | SR: 0.71 | ST: 0.739 | LR: 0.000156 | T: 0.84s
[2025-09-10 14:04:54] Ep  183 | R:  1509.91 | MS:   2.65 | SR: 0.43 | ST: 0.756 | LR: 0.000156 | T: 0.84s
[2025-09-10 14:04:55] Ep  184 | R:  2134.15 | MS:   2.23 | SR: 0.14 | ST: 0.784 | LR: 0.000156 | T: 0.96s
[2025-09-10 14:04:56] Ep  185 | R:  2367.29 | MS:   1.80 | SR: 0.29 | ST: 0.805 | LR: 0.000156 | T: 0.93s
[2025-09-10 14:04:57] Ep  186 | R:  2158.78 | MS:   2.15 | SR: 0.43 | ST: 0.805 | LR: 0.000156 | T: 0.93s
[2025-09-10 14:04:57] Ep  187 | R:  2029.69 | MS:   1.62 | SR: 0.57 | ST: 0.780 | LR: 0.000156 | T: 0.86s
[2025-09-10 14:04:58] Ep  188 | R:  2124.75 | MS:   1.19 | SR: 0.86 | ST: 0.828 | LR: 0.000156 | T: 0.81s
[2025-09-10 14:04:59] Ep  189 | R:  2239.55 | MS:   1.20 | SR: 0.71 | ST: 0.805 | LR: 0.000156 | T: 0.86s
[2025-09-10 14:05:00] Ep  190 | R:  2343.23 | MS:   1.86 | SR: 0.57 | ST: 0.818 | LR: 0.000156 | T: 0.88s
[2025-09-10 14:05:01] Ep  191 | R:  2284.06 | MS:   1.51 | SR: 0.57 | ST: 0.882 | LR: 0.000156 | T: 0.91s
[2025-09-10 14:05:02] Ep  192 | R:  1919.51 | MS:   1.44 | SR: 0.71 | ST: 0.913 | LR: 0.000156 | T: 0.78s
[2025-09-10 14:05:02] Ep  193 | R:  1702.83 | MS:   2.08 | SR: 0.57 | ST: 0.894 | LR: 0.000156 | T: 0.88s
[2025-09-10 14:05:03] Ep  194 | R:  2184.25 | MS:   1.59 | SR: 0.29 | ST: 0.925 | LR: 0.000156 | T: 0.91s
[2025-09-10 14:05:04] Ep  195 | R:  1819.30 | MS:   2.56 | SR: 0.43 | ST: 0.891 | LR: 0.000156 | T: 0.89s
[2025-09-10 14:05:05] Ep  196 | R:  1715.02 | MS:   2.44 | SR: 0.29 | ST: 0.865 | LR: 0.000156 | T: 0.86s
[2025-09-10 14:05:06] Ep  197 | R:  2054.48 | MS:   2.23 | SR: 0.43 | ST: 0.893 | LR: 0.000156 | T: 0.90s
[2025-09-10 14:05:07] Ep  198 | R:  2362.94 | MS:   1.53 | SR: 0.57 | ST: 0.880 | LR: 0.000156 | T: 0.93s
[2025-09-10 14:05:08] Ep  199 | R:  2037.56 | MS:   2.04 | SR: 0.29 | ST: 0.894 | LR: 0.000156 | T: 0.90s
[2025-09-10 14:05:08] CURRICULUM Ep  200 | Phase: 4 | Workflows: 8 | Tasks: 11-15 | Level: expert
[2025-09-10 14:05:09] LR_UPDATE Ep  200 | Old: 0.000156 | New: 0.000153 | Change: -2.00%
[2025-09-10 14:05:09] Ep  200 | R:  2329.33 | MS:   2.39 | SR: 0.25 | ST: 0.910 | LR: 0.000153 | T: 1.03s
[2025-09-10 14:05:09] === Evaluation Episode 200 ===
[2025-09-10 14:05:11] Ep  201 | R:  2458.11 | MS:   1.88 | SR: 0.25 | ST: 0.907 | LR: 0.000153 | T: 0.99s
[2025-09-10 14:05:12] Ep  202 | R:  2426.76 | MS:   2.03 | SR: 0.50 | ST: 0.930 | LR: 0.000153 | T: 1.01s
[2025-09-10 14:05:13] Ep  203 | R:  2939.91 | MS:   2.71 | SR: 0.50 | ST: 0.894 | LR: 0.000153 | T: 1.07s
[2025-09-10 14:05:14] Ep  204 | R:  2116.73 | MS:   2.49 | SR: 0.25 | ST: 0.891 | LR: 0.000153 | T: 1.01s
[2025-09-10 14:05:15] LR_UPDATE Ep  205 | Old: 0.000153 | New: 0.000152 | Change: -0.50%
[2025-09-10 14:05:15] Ep  205 | R:  2458.50 | MS:   1.20 | SR: 0.62 | ST: 0.873 | LR: 0.000152 | T: 0.93s
[2025-09-10 14:05:16] Ep  206 | R:  2436.49 | MS:   2.41 | SR: 0.25 | ST: 0.905 | LR: 0.000152 | T: 1.04s
[2025-09-10 14:05:17] Ep  207 | R:  2075.11 | MS:   1.81 | SR: 0.38 | ST: 0.893 | LR: 0.000152 | T: 0.92s
[2025-09-10 14:05:18] Ep  208 | R:  2275.81 | MS:   2.18 | SR: 0.50 | ST: 0.898 | LR: 0.000152 | T: 0.97s
[2025-09-10 14:05:19] Ep  209 | R:  2248.69 | MS:   1.82 | SR: 0.50 | ST: 0.894 | LR: 0.000152 | T: 0.96s
[2025-09-10 14:05:20] Ep  210 | R:  2682.12 | MS:   1.89 | SR: 0.50 | ST: 0.889 | LR: 0.000152 | T: 1.01s
[2025-09-10 14:05:21] Ep  211 | R:  2722.51 | MS:   3.09 | SR: 0.25 | ST: 0.911 | LR: 0.000152 | T: 1.13s
[2025-09-10 14:05:22] Ep  212 | R:  2320.98 | MS:   2.17 | SR: 0.25 | ST: 0.928 | LR: 0.000152 | T: 0.97s
[2025-09-10 14:05:23] Ep  213 | R:  2031.19 | MS:   2.67 | SR: 0.38 | ST: 0.916 | LR: 0.000152 | T: 0.98s
[2025-09-10 14:05:24] Ep  214 | R:  2337.40 | MS:   2.35 | SR: 0.50 | ST: 0.918 | LR: 0.000152 | T: 0.96s
[2025-09-10 14:05:25] Ep  215 | R:  2309.05 | MS:   1.51 | SR: 0.62 | ST: 0.915 | LR: 0.000152 | T: 0.91s
[2025-09-10 14:05:26] Ep  216 | R:  2524.90 | MS:   1.49 | SR: 0.62 | ST: 0.875 | LR: 0.000152 | T: 0.91s
[2025-09-10 14:05:27] Ep  217 | R:  2205.05 | MS:   1.70 | SR: 0.50 | ST: 0.868 | LR: 0.000152 | T: 0.94s
[2025-09-10 14:05:28] Ep  218 | R:  1973.71 | MS:   3.49 | SR: 0.12 | ST: 0.823 | LR: 0.000152 | T: 1.15s
[2025-09-10 14:05:29] Ep  219 | R:  2016.89 | MS:   1.89 | SR: 0.38 | ST: 0.827 | LR: 0.000152 | T: 0.99s
[2025-09-10 14:05:30] Ep  220 | R:  2468.45 | MS:   1.46 | SR: 0.75 | ST: 0.797 | LR: 0.000152 | T: 0.90s
[2025-09-10 14:05:31] Ep  221 | R:  2444.26 | MS:   1.67 | SR: 0.38 | ST: 0.831 | LR: 0.000152 | T: 0.95s
[2025-09-10 14:05:32] Ep  222 | R:  2007.23 | MS:   2.69 | SR: 0.25 | ST: 0.797 | LR: 0.000152 | T: 1.02s
[2025-09-10 14:05:33] Ep  223 | R:  2619.70 | MS:   1.44 | SR: 0.62 | ST: 0.781 | LR: 0.000152 | T: 0.96s
[2025-09-10 14:05:33] Ep  224 | R:  2073.30 | MS:   1.99 | SR: 0.38 | ST: 0.796 | LR: 0.000152 | T: 0.93s
[2025-09-10 14:05:35] Ep  225 | R:  2332.64 | MS:   2.29 | SR: 0.38 | ST: 0.796 | LR: 0.000152 | T: 1.01s
[2025-09-10 14:05:35] Ep  226 | R:  2519.03 | MS:   1.79 | SR: 0.38 | ST: 0.864 | LR: 0.000152 | T: 0.93s
[2025-09-10 14:05:37] Ep  227 | R:  3037.02 | MS:   1.56 | SR: 0.62 | ST: 0.855 | LR: 0.000152 | T: 1.08s
[2025-09-10 14:05:38] Ep  228 | R:  2534.79 | MS:   2.72 | SR: 0.50 | ST: 0.821 | LR: 0.000152 | T: 1.04s
[2025-09-10 14:05:38] Ep  229 | R:  2294.30 | MS:   2.12 | SR: 0.50 | ST: 0.833 | LR: 0.000152 | T: 0.92s
[2025-09-10 14:05:40] LR_UPDATE Ep  230 | Old: 0.000152 | New: 0.000151 | Change: -0.50%
[2025-09-10 14:05:40] Ep  230 | R:  2766.18 | MS:   1.96 | SR: 0.50 | ST: 0.872 | LR: 0.000151 | T: 1.05s
[2025-09-10 14:05:40] Ep  231 | R:  2203.42 | MS:   1.58 | SR: 0.75 | ST: 0.885 | LR: 0.000151 | T: 0.88s
[2025-09-10 14:05:41] Ep  232 | R:  2634.50 | MS:   1.85 | SR: 0.25 | ST: 0.883 | LR: 0.000151 | T: 1.00s
[2025-09-10 14:05:42] Ep  233 | R:  2415.51 | MS:   1.92 | SR: 0.38 | ST: 0.893 | LR: 0.000151 | T: 0.98s
[2025-09-10 14:05:43] Ep  234 | R:  2353.82 | MS:   2.81 | SR: 0.25 | ST: 0.889 | LR: 0.000151 | T: 1.09s
[2025-09-10 14:05:44] Ep  235 | R:  2768.58 | MS:   1.41 | SR: 0.62 | ST: 0.875 | LR: 0.000151 | T: 1.01s
[2025-09-10 14:05:45] Ep  236 | R:  2786.55 | MS:   1.51 | SR: 0.50 | ST: 0.929 | LR: 0.000151 | T: 1.00s
[2025-09-10 14:05:47] Ep  237 | R:  2465.73 | MS:   2.00 | SR: 0.50 | ST: 0.935 | LR: 0.000151 | T: 1.01s
[2025-09-10 14:05:47] Ep  238 | R:  2524.44 | MS:   1.95 | SR: 0.25 | ST: 0.935 | LR: 0.000151 | T: 0.98s
[2025-09-10 14:05:49] Ep  239 | R:  2287.03 | MS:   2.94 | SR: 0.25 | ST: 0.907 | LR: 0.000151 | T: 1.16s
[2025-09-10 14:05:50] Ep  240 | R:  2348.84 | MS:   1.61 | SR: 0.62 | ST: 0.899 | LR: 0.000151 | T: 0.89s
[2025-09-10 14:05:51] Ep  241 | R:  2925.98 | MS:   1.04 | SR: 0.75 | ST: 0.841 | LR: 0.000151 | T: 0.96s
[2025-09-10 14:05:51] Ep  242 | R:  2115.58 | MS:   1.76 | SR: 0.50 | ST: 0.863 | LR: 0.000151 | T: 0.90s
[2025-09-10 14:05:52] Ep  243 | R:  2547.97 | MS:   2.36 | SR: 0.62 | ST: 0.844 | LR: 0.000151 | T: 1.05s
[2025-09-10 14:05:53] Ep  244 | R:  2816.44 | MS:   1.34 | SR: 0.75 | ST: 0.832 | LR: 0.000151 | T: 1.00s
[2025-09-10 14:05:55] Ep  245 | R:  2398.02 | MS:   2.43 | SR: 0.25 | ST: 0.804 | LR: 0.000151 | T: 1.04s
[2025-09-10 14:05:56] Ep  246 | R:  2599.32 | MS:   2.09 | SR: 0.75 | ST: 0.801 | LR: 0.000151 | T: 1.01s
[2025-09-10 14:05:56] Ep  247 | R:  2205.03 | MS:   2.40 | SR: 0.12 | ST: 0.805 | LR: 0.000151 | T: 0.98s
[2025-09-10 14:05:57] Ep  248 | R:  2384.95 | MS:   1.49 | SR: 0.75 | ST: 0.799 | LR: 0.000151 | T: 0.90s
[2025-09-10 14:05:58] Ep  249 | R:  2748.13 | MS:   1.42 | SR: 0.62 | ST: 0.840 | LR: 0.000151 | T: 0.97s
[2025-09-10 14:05:58] CURRICULUM Ep  250 | Phase: 4 | Workflows: 8 | Tasks: 11-15 | Level: expert
[2025-09-10 14:05:59] LR_UPDATE Ep  250 | Old: 0.000151 | New: 0.000148 | Change: -2.00%
[2025-09-10 14:05:59] Ep  250 | R:  2523.23 | MS:   1.81 | SR: 0.62 | ST: 0.841 | LR: 0.000148 | T: 0.97s
[2025-09-10 14:05:59] === Evaluation Episode 250 ===
[2025-09-10 14:06:00] Ep  251 | R:  1978.23 | MS:   2.17 | SR: 0.12 | ST: 0.854 | LR: 0.000148 | T: 1.04s
[2025-09-10 14:06:01] Ep  252 | R:  2591.57 | MS:   2.39 | SR: 0.38 | ST: 0.872 | LR: 0.000148 | T: 1.07s
[2025-09-10 14:06:02] Ep  253 | R:  2407.30 | MS:   1.73 | SR: 0.62 | ST: 0.886 | LR: 0.000148 | T: 0.92s
[2025-09-10 14:06:03] Ep  254 | R:  2693.44 | MS:   1.79 | SR: 0.62 | ST: 0.888 | LR: 0.000148 | T: 1.02s
[2025-09-10 14:06:04] Ep  255 | R:  2495.91 | MS:   1.42 | SR: 0.75 | ST: 0.901 | LR: 0.000148 | T: 0.96s
[2025-09-10 14:06:05] Ep  256 | R:  2438.86 | MS:   1.90 | SR: 0.50 | ST: 0.910 | LR: 0.000148 | T: 0.98s
[2025-09-10 14:06:06] Ep  257 | R:  2650.75 | MS:   1.25 | SR: 0.62 | ST: 0.894 | LR: 0.000148 | T: 0.97s
[2025-09-10 14:06:07] Ep  258 | R:  2845.94 | MS:   2.45 | SR: 0.38 | ST: 0.887 | LR: 0.000148 | T: 1.11s
[2025-09-10 14:06:09] Ep  259 | R:  2864.89 | MS:   2.00 | SR: 0.38 | ST: 0.895 | LR: 0.000148 | T: 1.13s
[2025-09-10 14:06:10] Ep  260 | R:  2501.77 | MS:   2.71 | SR: 0.25 | ST: 0.852 | LR: 0.000148 | T: 1.10s
[2025-09-10 14:06:11] Ep  261 | R:  2858.51 | MS:   1.61 | SR: 0.62 | ST: 0.848 | LR: 0.000148 | T: 1.02s
[2025-09-10 14:06:12] Ep  262 | R:  2493.10 | MS:   1.18 | SR: 0.75 | ST: 0.814 | LR: 0.000148 | T: 0.94s
[2025-09-10 14:06:13] Ep  263 | R:  2431.97 | MS:   1.39 | SR: 0.62 | ST: 0.812 | LR: 0.000148 | T: 0.91s
[2025-09-10 14:06:14] Ep  264 | R:  2394.61 | MS:   2.06 | SR: 0.50 | ST: 0.806 | LR: 0.000148 | T: 1.00s
[2025-09-10 14:06:15] Ep  265 | R:  2805.89 | MS:   1.26 | SR: 0.88 | ST: 0.807 | LR: 0.000148 | T: 0.97s
[2025-09-10 14:06:15] LR_UPDATE Ep  266 | Old: 0.000148 | New: 0.000148 | Change: -0.50%
[2025-09-10 14:06:15] Ep  266 | R:  2435.15 | MS:   1.90 | SR: 0.62 | ST: 0.815 | LR: 0.000148 | T: 0.97s
[2025-09-10 14:06:16] Ep  267 | R:  2514.84 | MS:   1.09 | SR: 0.88 | ST: 0.791 | LR: 0.000148 | T: 0.94s
[2025-09-10 14:06:17] Ep  268 | R:  2319.69 | MS:   1.42 | SR: 0.62 | ST: 0.906 | LR: 0.000148 | T: 0.94s
[2025-09-10 14:06:18] Ep  269 | R:  2599.53 | MS:   1.73 | SR: 0.88 | ST: 0.902 | LR: 0.000148 | T: 0.99s
[2025-09-10 14:06:19] Ep  270 | R:  2584.47 | MS:   1.85 | SR: 0.50 | ST: 0.905 | LR: 0.000148 | T: 0.99s
[2025-09-10 14:06:20] Ep  271 | R:  2648.30 | MS:   1.17 | SR: 0.88 | ST: 0.893 | LR: 0.000148 | T: 0.93s
[2025-09-10 14:06:21] Ep  272 | R:  2474.38 | MS:   1.60 | SR: 0.62 | ST: 0.921 | LR: 0.000148 | T: 0.95s
[2025-09-10 14:06:22] Ep  273 | R:  2018.24 | MS:   1.67 | SR: 0.62 | ST: 0.927 | LR: 0.000148 | T: 0.91s
[2025-09-10 14:06:23] Ep  274 | R:  2431.75 | MS:   1.92 | SR: 0.50 | ST: 0.925 | LR: 0.000148 | T: 1.00s
[2025-09-10 14:06:24] Ep  275 | R:  2661.24 | MS:   0.98 | SR: 1.00 | ST: 0.913 | LR: 0.000148 | T: 0.92s
[2025-09-10 14:06:26] Ep  276 | R:  2920.85 | MS:   1.73 | SR: 0.62 | ST: 0.912 | LR: 0.000148 | T: 1.49s
[2025-09-10 14:06:27] Ep  277 | R:  2366.95 | MS:   1.19 | SR: 0.75 | ST: 0.902 | LR: 0.000148 | T: 1.33s
[2025-09-10 14:06:29] Ep  278 | R:  2396.27 | MS:   1.43 | SR: 0.62 | ST: 0.915 | LR: 0.000148 | T: 1.64s
[2025-09-10 14:06:30] Ep  279 | R:  3051.11 | MS:   1.80 | SR: 0.62 | ST: 0.918 | LR: 0.000148 | T: 1.61s
[2025-09-10 14:06:31] Ep  280 | R:  2582.27 | MS:   1.03 | SR: 1.00 | ST: 0.895 | LR: 0.000148 | T: 1.37s
[2025-09-10 14:06:33] Ep  281 | R:  2656.02 | MS:   1.72 | SR: 0.62 | ST: 0.893 | LR: 0.000148 | T: 1.44s
[2025-09-10 14:06:34] Ep  282 | R:  2861.70 | MS:   1.54 | SR: 0.50 | ST: 0.915 | LR: 0.000148 | T: 1.55s
[2025-09-10 14:06:36] Ep  283 | R:  2556.11 | MS:   1.36 | SR: 0.75 | ST: 0.938 | LR: 0.000148 | T: 1.34s
[2025-09-10 14:06:37] Ep  284 | R:  2901.16 | MS:   1.42 | SR: 0.62 | ST: 0.946 | LR: 0.000148 | T: 1.39s
[2025-09-10 14:06:39] Ep  285 | R:  2650.78 | MS:   1.20 | SR: 0.75 | ST: 0.947 | LR: 0.000148 | T: 1.42s
[2025-09-10 14:06:40] Ep  286 | R:  2320.24 | MS:   1.49 | SR: 0.75 | ST: 0.946 | LR: 0.000148 | T: 1.26s
[2025-09-10 14:06:41] Ep  287 | R:  3073.31 | MS:   1.21 | SR: 0.88 | ST: 0.959 | LR: 0.000148 | T: 1.40s
[2025-09-10 14:06:43] Ep  288 | R:  3017.77 | MS:   1.30 | SR: 0.62 | ST: 0.974 | LR: 0.000148 | T: 1.24s
[2025-09-10 14:06:44] Ep  289 | R:  2816.71 | MS:   1.19 | SR: 0.75 | ST: 0.984 | LR: 0.000148 | T: 1.90s
[2025-09-10 14:06:46] Ep  290 | R:  2390.02 | MS:   1.34 | SR: 0.88 | ST: 0.989 | LR: 0.000148 | T: 1.81s
[2025-09-10 14:06:47] Ep  291 | R:  2272.44 | MS:   1.22 | SR: 0.62 | ST: 0.989 | LR: 0.000148 | T: 1.13s
[2025-09-10 14:06:49] Ep  292 | R:  2636.81 | MS:   1.22 | SR: 0.75 | ST: 0.991 | LR: 0.000148 | T: 1.17s
[2025-09-10 14:06:50] Ep  293 | R:  3274.65 | MS:   1.45 | SR: 0.75 | ST: 0.991 | LR: 0.000148 | T: 1.16s
[2025-09-10 14:06:51] Ep  294 | R:  3107.93 | MS:   1.61 | SR: 0.62 | ST: 0.994 | LR: 0.000148 | T: 1.18s
[2025-09-10 14:06:52] Ep  295 | R:  2567.55 | MS:   1.36 | SR: 0.62 | ST: 0.994 | LR: 0.000148 | T: 1.08s
[2025-09-10 14:06:53] Ep  296 | R:  2723.04 | MS:   1.62 | SR: 0.88 | ST: 0.991 | LR: 0.000148 | T: 1.11s
[2025-09-10 14:06:54] Ep  297 | R:  2981.01 | MS:   1.81 | SR: 0.50 | ST: 0.989 | LR: 0.000148 | T: 1.38s
[2025-09-10 14:06:56] Ep  298 | R:  2901.94 | MS:   1.29 | SR: 0.62 | ST: 0.989 | LR: 0.000148 | T: 1.10s
[2025-09-10 14:06:57] Ep  299 | R:  2290.00 | MS:   1.61 | SR: 0.62 | ST: 0.986 | LR: 0.000148 | T: 1.01s
[2025-09-10 14:06:57] CURRICULUM Ep  300 | Phase: 4 | Workflows: 8 | Tasks: 11-15 | Level: expert
[2025-09-10 14:06:58] LR_UPDATE Ep  300 | Old: 0.000148 | New: 0.000147 | Change: -0.50%
[2025-09-10 14:06:58] Ep  300 | R:  2483.47 | MS:   1.69 | SR: 0.75 | ST: 0.984 | LR: 0.000147 | T: 1.04s
[2025-09-10 14:06:58] === Evaluation Episode 300 ===
[2025-09-10 14:07:00] Ep  301 | R:  2642.59 | MS:   1.10 | SR: 0.75 | ST: 0.979 | LR: 0.000147 | T: 1.10s
[2025-09-10 14:07:01] Ep  302 | R:  2613.47 | MS:   1.51 | SR: 0.62 | ST: 0.979 | LR: 0.000147 | T: 1.04s
[2025-09-10 14:07:02] Ep  303 | R:  2892.29 | MS:   1.65 | SR: 0.75 | ST: 0.978 | LR: 0.000147 | T: 1.24s
[2025-09-10 14:07:03] Ep  304 | R:  2041.30 | MS:   1.51 | SR: 0.75 | ST: 0.978 | LR: 0.000147 | T: 1.00s
[2025-09-10 14:07:04] Ep  305 | R:  3434.05 | MS:   1.92 | SR: 0.62 | ST: 0.960 | LR: 0.000147 | T: 1.26s
[2025-09-10 14:07:06] Ep  306 | R:  3448.83 | MS:   1.35 | SR: 0.50 | ST: 0.963 | LR: 0.000147 | T: 1.25s
[2025-09-10 14:07:07] Ep  307 | R:  2757.59 | MS:   1.26 | SR: 0.88 | ST: 0.955 | LR: 0.000147 | T: 1.09s
[2025-09-10 14:07:09] Ep  308 | R:  3185.75 | MS:   1.53 | SR: 0.62 | ST: 0.959 | LR: 0.000147 | T: 2.23s
[2025-09-10 14:07:10] Ep  309 | R:  2390.57 | MS:   1.63 | SR: 0.50 | ST: 0.966 | LR: 0.000147 | T: 1.41s
[2025-09-10 14:07:12] Ep  310 | R:  2761.18 | MS:   1.82 | SR: 0.38 | ST: 0.958 | LR: 0.000147 | T: 1.22s
[2025-09-10 14:07:13] Ep  311 | R:  3290.18 | MS:   1.91 | SR: 0.62 | ST: 0.948 | LR: 0.000147 | T: 1.25s
[2025-09-10 14:07:14] Ep  312 | R:  2608.74 | MS:   1.07 | SR: 0.88 | ST: 0.918 | LR: 0.000147 | T: 0.99s
[2025-09-10 14:07:15] Ep  313 | R:  2708.33 | MS:   1.51 | SR: 0.75 | ST: 0.934 | LR: 0.000147 | T: 1.14s
[2025-09-10 14:07:16] Ep  314 | R:  2923.84 | MS:   1.38 | SR: 0.75 | ST: 0.935 | LR: 0.000147 | T: 1.16s
[2025-09-10 14:07:17] Ep  315 | R:  1884.37 | MS:   1.42 | SR: 0.75 | ST: 0.942 | LR: 0.000147 | T: 0.99s
[2025-09-10 14:07:18] Ep  316 | R:  2879.69 | MS:   1.12 | SR: 0.88 | ST: 0.925 | LR: 0.000147 | T: 1.09s
[2025-09-10 14:07:19] Ep  317 | R:  2667.66 | MS:   1.12 | SR: 1.00 | ST: 0.917 | LR: 0.000147 | T: 1.01s
[2025-09-10 14:07:20] Ep  318 | R:  3049.25 | MS:   1.43 | SR: 0.88 | ST: 0.937 | LR: 0.000147 | T: 1.12s
[2025-09-10 14:07:21] Ep  319 | R:  2296.34 | MS:   1.09 | SR: 0.75 | ST: 0.971 | LR: 0.000147 | T: 0.98s
[2025-09-10 14:07:22] Ep  320 | R:  2896.41 | MS:   1.33 | SR: 0.88 | ST: 0.976 | LR: 0.000147 | T: 1.15s
[2025-09-10 14:07:24] Ep  321 | R:  3362.78 | MS:   1.29 | SR: 0.88 | ST: 0.982 | LR: 0.000147 | T: 1.25s
[2025-09-10 14:07:25] Ep  322 | R:  3050.72 | MS:   1.31 | SR: 0.88 | ST: 0.983 | LR: 0.000147 | T: 1.12s
[2025-09-10 14:07:26] Ep  323 | R:  2765.98 | MS:   1.44 | SR: 0.50 | ST: 0.983 | LR: 0.000147 | T: 1.24s
[2025-09-10 14:07:27] Ep  324 | R:  3012.01 | MS:   1.63 | SR: 0.88 | ST: 0.974 | LR: 0.000147 | T: 1.35s
[2025-09-10 14:07:29] LR_UPDATE Ep  325 | Old: 0.000147 | New: 0.000146 | Change: -0.50%
[2025-09-10 14:07:29] Ep  325 | R:  2549.05 | MS:   1.23 | SR: 0.75 | ST: 0.978 | LR: 0.000146 | T: 1.10s
[2025-09-10 14:07:30] Ep  326 | R:  2499.83 | MS:   1.39 | SR: 0.75 | ST: 0.979 | LR: 0.000146 | T: 1.05s
[2025-09-10 14:07:31] Ep  327 | R:  2567.48 | MS:   0.93 | SR: 1.00 | ST: 0.981 | LR: 0.000146 | T: 1.03s
[2025-09-10 14:07:32] Ep  328 | R:  2898.86 | MS:   1.47 | SR: 0.75 | ST: 0.979 | LR: 0.000146 | T: 1.21s
[2025-09-10 14:07:33] Ep  329 | R:  2767.21 | MS:   1.27 | SR: 0.75 | ST: 0.979 | LR: 0.000146 | T: 1.13s
[2025-09-10 14:07:34] Ep  330 | R:  2658.88 | MS:   1.47 | SR: 0.75 | ST: 0.978 | LR: 0.000146 | T: 1.15s
[2025-09-10 14:07:35] Ep  331 | R:  2529.08 | MS:   1.07 | SR: 0.88 | ST: 0.969 | LR: 0.000146 | T: 1.10s
[2025-09-10 14:07:36] Ep  332 | R:  2769.45 | MS:   1.19 | SR: 0.62 | ST: 0.980 | LR: 0.000146 | T: 1.07s
[2025-09-10 14:07:37] Ep  333 | R:  2813.99 | MS:   1.77 | SR: 0.50 | ST: 0.956 | LR: 0.000146 | T: 1.19s
[2025-09-10 14:07:38] Ep  334 | R:  2742.65 | MS:   1.11 | SR: 1.00 | ST: 0.951 | LR: 0.000146 | T: 1.02s
[2025-09-10 14:07:40] Ep  335 | R:  2625.53 | MS:   1.36 | SR: 0.75 | ST: 0.955 | LR: 0.000146 | T: 1.03s
[2025-09-10 14:07:41] Ep  336 | R:  2810.51 | MS:   1.04 | SR: 0.88 | ST: 0.950 | LR: 0.000146 | T: 1.02s
[2025-09-10 14:07:42] Ep  337 | R:  2708.85 | MS:   1.41 | SR: 0.75 | ST: 0.948 | LR: 0.000146 | T: 1.06s
[2025-09-10 14:07:43] Ep  338 | R:  2780.11 | MS:   0.95 | SR: 1.00 | ST: 0.942 | LR: 0.000146 | T: 1.00s
[2025-09-10 14:07:44] Ep  339 | R:  3188.86 | MS:   1.41 | SR: 0.75 | ST: 0.943 | LR: 0.000146 | T: 1.19s
[2025-09-10 14:07:45] Ep  340 | R:  2456.28 | MS:   1.39 | SR: 0.62 | ST: 0.943 | LR: 0.000146 | T: 0.99s
[2025-09-10 14:07:46] Ep  341 | R:  2900.84 | MS:   1.12 | SR: 1.00 | ST: 0.970 | LR: 0.000146 | T: 1.04s
[2025-09-10 14:07:47] Ep  342 | R:  2622.92 | MS:   1.53 | SR: 0.75 | ST: 0.964 | LR: 0.000146 | T: 1.05s
[2025-09-10 14:07:48] Ep  343 | R:  2504.26 | MS:   0.83 | SR: 1.00 | ST: 0.946 | LR: 0.000146 | T: 0.91s
[2025-09-10 14:07:49] Ep  344 | R:  2634.99 | MS:   0.94 | SR: 1.00 | ST: 0.941 | LR: 0.000146 | T: 0.93s
[2025-09-10 14:07:50] Ep  345 | R:  3170.69 | MS:   1.23 | SR: 0.88 | ST: 0.946 | LR: 0.000146 | T: 1.10s
