episode,reward,makespan,load_balance,stability,meta_critic_loss,meta_actor_loss,td_error,fpga_critic_loss,fpga_actor_loss,fog_gpu_critic_loss,fog_gpu_actor_loss,cloud_critic_loss,cloud_actor_loss
40,799.3257288416648,2.0319230231576824,1.935061535037196,0.9248363906630541,1.145359992980957,-0.16639623045921326,0.4670368110140165,0.4686623513698578,-0.7883082628250122,0.947228193283081,0.6933944225311279,0.7524712085723877,1.1794296503067017
41,917.7399849591073,1.7570228478386178,1.947644872304249,0.9319463763568784,1.0443127155303955,-0.11637696623802185,0.42088033755620324,0.4839528799057007,-0.7611497044563293,0.5868862867355347,0.27224454283714294,0.8467867374420166,1.4144814014434814
42,924.3927031539009,1.9416654294092404,1.9520033008097954,0.9474167278862249,1.14181649684906,0.39500707387924194,0.47003121177355445,0.48433077335357666,-0.3957970142364502,0.7303563356399536,0.3595542907714844,1.0002379417419434,1.4669065475463867
43,828.0551616714813,1.6990836557255884,1.9475278424994158,0.9588328583214633,1.013198971748352,0.1602289378643036,0.42399134238561,0.4445345997810364,-0.5526161193847656,0.843656599521637,0.8506131768226624,0.7601079940795898,1.4075734615325928
44,901.7847929541676,1.6090439201713336,1.9511814378973174,0.9599600006581045,1.2097690105438232,0.07173965871334076,0.49715388317902887,0.4704412817955017,-0.5219820737838745,0.9118105173110962,0.8282511234283447,0.9542877674102783,1.6291327476501465
45,932.6126925132598,2.423686535449184,1.9281893794004057,0.9594076450363543,0.9641900062561035,-0.00011557340621948242,0.4206266154845556,0.49917489290237427,-0.5540937781333923,0.728778600692749,0.9260454773902893,0.9269958734512329,1.3441596031188965
46,889.8752388399873,1.8470278532190452,1.9517217895225842,0.9570110089771761,1.4022743701934814,0.0646420568227768,0.5415618071953455,0.4849727749824524,-0.7843852639198303,0.8176635503768921,0.709001898765564,0.9892822504043579,1.469179391860962
47,1032.0845925167932,2.0157631871927557,1.938143065857764,0.946340645043532,1.0328071117401123,0.1377643346786499,0.4222113986810049,0.475786030292511,-0.3762091100215912,0.6567488312721252,0.6777714490890503,0.835580587387085,1.5557475090026855
48,1022.156075915362,1.761444070497929,1.9200803705827694,0.9383461496370524,1.0713478326797485,0.2372552901506424,0.44961184759934747,0.46022021770477295,-0.5878419876098633,0.6497524380683899,0.5769055485725403,1.0713260173797607,1.069029688835144
49,859.2735440386613,2.125608797490979,1.9298498037728757,0.9388148853320272,1.0391039848327637,-0.20200973749160767,0.41536957025527954,0.4778100252151489,-0.8039578795433044,0.6049189567565918,1.071232557296753,0.7843939065933228,1.5032806396484375
50,919.6362833805701,1.6524367100631088,1.9277417760187998,0.9455130851222753,1.6329108476638794,-0.40159255266189575,0.5776792168617249,0.5110900402069092,-0.7695910334587097,0.6889716386795044,0.46710675954818726,0.8333563804626465,1.5372881889343262
51,925.9289164362093,1.7556009169458464,1.9471074886017423,0.9487300186393297,1.042157769203186,0.13152122497558594,0.4418157090743383,0.5068443417549133,-0.644216775894165,0.717035174369812,1.1701658964157104,0.9514356851577759,1.1674375534057617
52,944.5873194387241,1.9225027058719404,1.927307131719904,0.9504031364652457,1.1105114221572876,0.08150994777679443,0.4614889522393545,0.48670661449432373,-0.25537359714508057,0.8574187755584717,0.3779534697532654,0.8622077703475952,1.4770970344543457
53,866.2686002304251,2.001663972239143,1.9304584983269422,0.9537844085180216,1.3828599452972412,0.26904910802841187,0.5239740063746771,0.5160537362098694,-0.5292006731033325,0.6792051792144775,0.739349901676178,0.9438493251800537,1.2140065431594849
54,960.0358731877841,1.7315641862524898,1.9312995140944427,0.9608774477685939,1.2068657875061035,0.18373091518878937,0.5030003090699514,0.5030860900878906,-0.7742860317230225,1.186807632446289,0.7177063226699829,0.7255126237869263,1.2441904544830322
55,1015.0064052098832,2.194152437012567,1.9091647454327643,0.9604877524613976,0.9740844964981079,0.300231397151947,0.41962816317876184,0.5016404986381531,-0.5909969806671143,0.8945956826210022,0.5398247838020325,0.7170482873916626,1.8565503358840942
56,993.9334116196706,2.068984027269452,1.878209612865495,0.9584384293917617,1.1626819372177124,0.13351182639598846,0.47115334371725714,0.458415687084198,-0.4409804940223694,0.6467956304550171,0.9421289563179016,1.0605829954147339,1.573545217514038
57,957.212204419981,1.5299765420880274,1.9164938557520443,0.9581775159654388,1.1880351305007935,-0.22853180766105652,0.45517369359731674,0.4912419617176056,-0.7744773626327515,0.6692272424697876,0.6089257001876831,0.7375097274780273,1.5572923421859741
58,934.3418115169809,1.8302567666789227,1.9125977948477824,0.9578819349018887,0.9995372295379639,0.189798966050148,0.42594875395298004,0.42747044563293457,-0.54904705286026,0.9195266366004944,0.3974536061286926,0.7657762765884399,1.0304315090179443
59,874.081761725891,1.85524730494878,1.9018783053680366,0.9542068150171051,1.2837600708007812,0.4515100419521332,0.5068397869666418,0.6075655221939087,-0.45904624462127686,0.756896436214447,0.16587160527706146,0.8663352727890015,1.0897891521453857
60,1021.287503034887,2.202498606707716,1.9234694084188275,0.9470936803704625,0.991879940032959,-0.20294877886772156,0.41618191699186957,0.46825993061065674,-0.5564100742340088,0.6943725943565369,0.7028265595436096,0.8559106588363647,1.4148896932601929
61,903.7767644437164,1.6075398065395585,1.9243872051956723,0.9451041525928247,1.1419415473937988,0.49950069189071655,0.434815930823485,0.46713849902153015,-0.6131092309951782,0.6503810882568359,0.4084497094154358,0.6744469404220581,1.630163550376892
62,676.872123912106,1.810242674998446,1.8839047270246587,0.9490771754369763,1.0663745403289795,0.7436225414276123,0.4262587527434031,0.508517861366272,-0.7433714866638184,0.6892815828323364,0.9227972030639648,0.7181819677352905,2.0606932640075684
63,1037.4993221552065,1.862933905781422,1.921024739924653,0.9514955784101081,1.1775472164154053,0.5174087285995483,0.4541774416963259,0.42171141505241394,-0.4139443635940552,0.5897769927978516,1.185233235359192,0.9059992432594299,1.9357852935791016
64,796.0936717384437,1.967279067556303,1.886786953415445,0.9538264180698278,1.116562843322754,0.3173511326313019,0.4530907620986303,0.4631599187850952,-0.5483225584030151,0.8172927498817444,0.7750338912010193,0.8069479465484619,0.2698158025741577
65,873.957605149609,1.870783818246682,1.9322963323168063,0.956780313858448,1.3673624992370605,-0.056455761194229126,0.513731837272644,0.4860419034957886,-0.358070433139801,0.7474700212478638,0.8332163095474243,0.8291826248168945,0.6162260174751282
66,934.5077166820485,1.6837355803900447,1.9100515544979677,0.9611289358475391,1.1442055702209473,-0.15288999676704407,0.4700076853235563,0.4657573997974396,-0.10359916090965271,0.7603349089622498,0.6794017553329468,0.981383204460144,1.159674048423767
67,889.1278105595927,2.049363688841135,1.9098436511919707,0.9628718845899182,1.2310516834259033,0.2557365894317627,0.4952377378940582,0.5099820494651794,-0.9576684236526489,0.6463236212730408,0.5276622176170349,1.0933921337127686,1.8991234302520752
68,942.9340877184079,2.288206432278221,1.8950114823461544,0.9622138684496716,1.3306442499160767,-0.19464942812919617,0.5160603821277618,0.5113908052444458,-0.7207413911819458,0.6332927942276001,0.9383922219276428,1.0561082363128662,1.2115802764892578
69,923.1119344316202,1.8525912764803192,1.9255782779390993,0.9576250206092131,1.01111900806427,0.27662190794944763,0.45236752927303314,0.5266760587692261,-0.5885748267173767,0.7128807902336121,0.3566095232963562,1.1554964780807495,1.352447748184204
70,913.1900247645301,1.7756952217997732,1.9231599553757281,0.953221481438842,1.1958377361297607,0.28413137793540955,0.4882190326849619,0.5172051191329956,-0.7141002416610718,0.7392333745956421,0.012333840131759644,1.0146766901016235,1.059269905090332
71,822.7872217017605,1.6316790010428812,1.9250379644988416,0.9450262539619192,1.0774558782577515,0.11098705232143402,0.44055895507335663,0.5015050172805786,-0.6007100343704224,0.6762187480926514,0.3337970972061157,0.8766160607337952,1.0197087526321411
72,861.4295587782611,1.71504683824027,1.8974854073792493,0.9330872069960002,1.1858340501785278,0.258172869682312,0.4654217561086019,0.5488269329071045,-0.7433257102966309,0.7296107411384583,0.9638227224349976,0.7491212487220764,2.1701228618621826
73,1025.4302943263444,2.231204943836723,1.8739136539043368,0.9237277489205548,1.0347654819488525,0.13315053284168243,0.4258980080485344,0.47347381711006165,-0.779888391494751,0.715107262134552,0.4549714922904968,0.8178985714912415,1.7942285537719727
74,776.8777984668386,2.0114411277229607,1.9145958674877672,0.9232985187576819,1.1217525005340576,0.29331329464912415,0.47817804416020715,0.4706094264984131,-0.03634266555309296,0.8812565803527832,0.9573405981063843,1.0210130214691162,2.056086540222168
75,916.7307457340221,1.9780842837086168,1.8943842166993472,0.9245497030793796,1.0888707637786865,0.32050037384033203,0.4287246515353521,0.47247642278671265,-0.6164472103118896,0.6251937747001648,0.4800475835800171,0.7804133296012878,0.9865831136703491
76,822.6114171293895,1.6859475733208154,1.9104220487528691,0.9266237904732951,1.0501130819320679,0.25385892391204834,0.4693952898184458,0.5368173122406006,-0.718244731426239,0.8380029201507568,0.7636030912399292,1.107583999633789,2.4830210208892822
77,922.4067761769942,1.8343130923278632,1.9070983919596385,0.9307752050962544,1.1783745288848877,0.005528450012207031,0.48550369342168176,0.4749264121055603,-0.6379634737968445,0.9109135270118713,0.5688055753707886,0.9050807952880859,0.4966426491737366
78,807.2530569219293,1.6946561658668757,1.9232278727742582,0.9355702625848586,1.119377851486206,-0.00897228717803955,0.44770023971796036,0.49810823798179626,-0.6912426948547363,0.6554418802261353,-0.06854262948036194,0.8607192039489746,0.747669517993927
79,1032.7773797498883,2.006894491734053,1.9034822320483762,0.9383167225654997,1.2667407989501953,0.07695689797401428,0.48643338680267334,0.557369589805603,-0.6318913698196411,0.7411408424377441,0.9725348949432373,0.738467812538147,1.569382905960083
80,852.2342510653575,1.941676654516737,1.9052439852948,0.942852218475943,1.089566946029663,0.455997496843338,0.4381240258614222,0.4563513398170471,-0.4962270259857178,0.8160372376441956,0.4219200015068054,0.7163988947868347,1.5131194591522217
