episode,reward,makespan,load_balance
1,27.14941216521988,1.7187558511171708,0.9235127285049831
2,44.44444458977904,1.386750720681803,0.9797017067606277
3,85.36049710284715,2.335243152672337,1.0309201897695455
4,64.76368738434596,1.844608667359992,1.00922986547401
5,42.13501377741409,1.922803271450932,0.9516906463466757
6,72.15905804372761,2.2057683285201595,1.096507255102276
7,73.00723371604789,1.75594592224639,1.0173019136191095
8,46.3109337743508,2.137059730797539,0.9628587647910195
9,58.211994230688866,1.526964133282981,0.9231321930144121
10,58.8006213714316,1.4496177314912,1.0334527885649143
