episode,reward,makespan,load_balance,stability
47,938.6534943449143,5.079052420824771,0.8,0.40417934509704107
48,1058.5142164102124,6.888264254521665,0.8,0.3890859743553401
49,1104.2427951733637,5.026680640049095,0.8,0.38526848090905813
50,1469.4216953813477,3.716040499316679,0.8,0.35131348879384766
51,1643.145822476938,6.141760216048134,0.8,0.37262810098367755
52,1198.2015546821253,6.289745214124599,0.8,0.46243215395908027
53,1281.33358006196,5.5997422170221585,0.8,0.5272999833722188
54,1300.0818461145086,5.05457860902356,0.8,0.5423835197869996
55,1132.620018473345,7.02518801784178,0.8,0.4841266697389457
56,1269.011011335695,5.368726444505772,0.8,0.5337713747166943
57,1549.995223595649,4.50142709872897,0.8,0.5077581436725738
58,1591.0338644646422,4.4651465169332765,0.8,0.5869188847047402
59,1466.5905812689039,4.604763124665964,0.8,0.5756929143539786
60,1221.6709517672277,5.656495866627923,0.8,0.6118875924283607
61,1384.3424836042884,6.029606508863989,0.8,0.59228558431306
62,1335.8818618942573,4.802964496925162,0.8,0.5837225694376513
63,1392.3656489223727,5.138585501781098,0.8,0.7740213464644651
64,1658.7554866999728,4.941153041771557,0.8,0.7811761027911867
65,1340.216748848954,5.790540910410853,0.8,0.7718686994957138
66,1464.4869592868345,5.429486349687257,0.8,0.816157359736111
67,1449.0442548783303,4.322269435839976,0.8,0.7794075506817881
68,1302.6892537277558,6.105583630130489,0.8,0.7412000603589434
69,1460.6459602387263,5.667155933266763,0.8,0.7696837712599159
70,1530.3324758708488,4.565292172426,0.8,0.7499378002720868
71,1362.810776307223,5.461749273986497,0.8,0.7483526095320776
72,1394.1439178942173,5.678010990924226,0.8,0.7506162371704096
73,1639.9667719810454,4.007251339084266,0.8,0.6684820114545765
74,1540.6391182959596,6.087085196057856,0.8,0.6295581842621801
75,1722.4812102094177,5.343380988877085,0.8,0.6807360889037741
76,1507.8194806458912,5.785358870330116,0.8,0.7037889199615207
77,1257.2714965128846,4.149552209255024,0.8,0.648194617994095
78,1091.4924306157357,4.363241364980686,0.8,0.6345280107611613
79,1345.7713078333745,5.0791659961969655,0.8,0.641729824520006
80,1290.913038630847,7.92331986324191,0.8,0.6029550841238377
81,1719.5809098053326,4.79173655731752,0.8,0.6635007337382411
82,1609.6729058030653,4.442851988441762,0.8,0.6913189214351395
83,1542.9316849420047,7.002466545089471,0.8,0.6188940524583311
84,1364.827150920241,3.9379385575473433,0.8,0.5929560571495334
85,1396.6805292865747,5.139530036197802,0.8,0.6218439308267162
86,1528.662071444855,5.212723179141425,0.8,0.6464369360092778
87,1418.6862375177127,4.8167153132372835,0.8,0.641949527660729
88,1433.2771484540467,5.1964762691972375,0.8,0.7130230672404264
89,1360.6951113919597,2.851619405007591,0.8,0.6527925722055782
90,1166.618885937212,5.9244151312154205,0.8,0.6187441259618833
91,1446.7611054008605,5.020618013004431,0.8,0.7110503149130069
92,1546.5984225991226,5.704360082769728,0.8,0.754165675004323
93,1584.089120973184,5.10712745124521,0.8,0.7542197533890994
94,1295.2709474090252,4.83310623676462,0.8,0.7508378452263992
95,1732.7051238622216,5.471783766079281,0.8,0.747053887453101
96,1574.6279985367373,4.2174328191112505,0.8,0.7297836380574615
97,1874.9095156767557,4.7295445073097016,0.8,0.83246097141941
98,1398.2864418314002,4.776989793905149,0.8,0.885127284391871
99,1350.5778621763614,6.326871737713928,0.8,0.8672699894763064
100,1996.7795374449552,5.270339730206211,0.7999999999999999,0.9034609725062575
101,2072.8448646345078,5.467188185067454,0.7999999999999999,0.8868641622489879
102,1706.0282226015754,5.155200250086081,0.7999999999999999,0.8935982683792979
103,1721.1065351364862,5.578254359583538,0.7999999999999999,0.8852066668262808
104,1950.5755694968548,5.491377083213148,0.7999999999999999,0.9115996231011559
105,1666.4745298955295,4.988133186272282,0.7999999999999999,0.9337477211171605
106,1761.8868275471925,4.302790262648016,0.7999999999999999,0.9445857446223331
107,1954.3464955456138,4.168706628681291,0.7999999999999999,0.916851528685372
108,1641.87149865486,4.133103230460598,0.7999999999999999,0.8271594938096865
109,1691.5536696270397,4.823699866555261,0.7999999999999999,0.842751260611802
110,1868.2517293271294,4.333261543700696,0.7999999999999999,0.8185697238608329
111,2081.0566755498276,4.156184782023937,0.7999999999999999,0.841252288718648
112,1775.7049018064401,4.954099701441251,0.7999999999999999,0.899234034196276
113,2045.5956144691559,5.8648918749950845,0.7999999999999999,0.8833393371101343
114,1829.001919090274,4.199612853114975,0.7999999999999999,0.8759813604854636
115,1933.2240071967335,5.125265638134239,0.7999999999999999,0.8494334188432144
116,1616.6972929646793,5.873220407219091,0.7999999999999999,0.7690405836419562
117,1821.5250661869795,3.631301468603127,0.7999999999999999,0.6861437564001718
118,1962.9140800391815,3.852593241996384,0.7999999999999999,0.6560153342088912
119,1725.4479787465336,5.853497685614282,0.7999999999999999,0.6087594608102986
120,1818.0994368641905,5.194661304048517,0.7999999999999999,0.6037356433629597
121,1849.7333409821522,3.816619098935942,0.7999999999999999,0.5704850940333539
122,1756.3942156838248,5.042594324126028,0.7999999999999999,0.5791843715657914
123,1623.5800106918077,4.479958841588481,0.7999999999999999,0.5815876485422404
124,1327.4443750157566,5.453056385420162,0.7999999999999999,0.6182760703919685
125,1901.6293909815886,4.426656689322182,0.7999999999999999,0.6752449040393494
126,1924.0018525114383,4.028451820136645,0.7999999999999999,0.6924176444492379
127,2032.1594746934588,3.8849223076899215,0.7999999999999999,0.7445054323076384
128,2094.424939927857,4.849192579170164,0.7999999999999999,0.7693723539333139
129,1755.4849882878702,4.490035515670646,0.7999999999999999,0.8099123243878744
130,1925.6486826753792,4.031096870533562,0.7999999999999999,0.8129434845456416
131,1677.083650118537,4.424311825751354,0.7999999999999999,0.8129452488332768
132,1681.752663606492,5.909281267455239,0.7999999999999999,0.8753290956178118
133,1843.1348473716357,4.243442858514319,0.7999999999999999,0.8736374287209937
134,2017.4138693265436,4.281891371612866,0.7999999999999999,0.885030627476236
135,1929.257699811316,3.8810564507970433,0.7999999999999999,0.884636896280169
136,2008.0454121034054,5.0165759478810426,0.7999999999999999,0.8679507298618131
137,1757.7540433121248,4.006831285875494,0.7999999999999999,0.8549190906350793
138,1654.4216809881566,4.745470085499125,0.7999999999999999,0.8575349814024156
139,1690.6876996486048,4.999316964023392,0.7999999999999999,0.8345958149099463
140,1668.7277831910571,5.179847926859284,0.7999999999999999,0.8194526999294749
141,1858.6431886657065,4.4664750868643575,0.7999999999999999,0.8271353793730174
142,1784.6998588961746,4.075438833416107,0.7999999999999999,0.8139102787591967
143,1886.2352653310713,4.5982820377863485,0.7999999999999999,0.8579240311345707
144,1639.6071780683476,4.338252197011386,0.7999999999999999,0.8685101980564663
145,1932.944960381269,4.221375335206921,0.7999999999999999,0.8871292022180338
146,2105.1568403229044,4.4873215476768875,0.7999999999999999,0.8899045641199549
147,1782.0971468501407,4.67363367569393,0.7999999999999999,0.9104228366806357
148,1918.4581187605636,4.289468993464675,0.7999999999999999,0.9662766607188464
149,1616.4786340440555,6.07625574208762,0.7999999999999999,0.9551919523644808
150,1879.7305932862632,3.9508279005370994,0.7999999999999999,0.9438125992221175
151,1940.0759002725024,5.052681744485969,0.7999999999999999,0.9062522763340051
152,1851.8566678144857,4.140282773191409,0.7999999999999999,0.8975692990836291
153,1544.6718743006656,4.22429406907724,0.7999999999999999,0.8976986011423178
154,2010.9504668615493,5.712368400553697,0.7999999999999999,0.845214454716928
155,1978.7507551901163,3.4899320503887536,0.7999999999999999,0.7717745474355469
156,1607.3698988719725,4.147609764258004,0.7999999999999999,0.768391805844375
157,1844.7839133182238,4.573594835125271,0.7999999999999999,0.7748890633418204
158,1953.1252069802063,4.024051249636082,0.7999999999999999,0.7789633089687342
159,1734.1851438656727,5.923134056927052,0.7999999999999999,0.6591066346987158
160,1823.776274277844,3.4804311335277824,0.7999999999999999,0.6176103764197182
161,1727.5509916892388,4.701846686840782,0.7999999999999999,0.6155154610707025
162,1832.1521418049986,5.264208069309639,0.7999999999999999,0.613194815349825
163,2107.5180242868687,4.60928578485063,0.7999999999999999,0.667105750108342
164,1772.3475485036101,5.36446631776402,0.7999999999999999,0.6552096617231218
165,1589.4961853405393,4.095561180574346,0.7999999999999999,0.6363655789162711
166,1922.9410766634242,3.614626470099534,0.7999999999999999,0.6034301437131369
167,1760.7397964894978,4.36312765382456,0.7999999999999999,0.7043709273949464
168,2144.387677945741,5.385247759795493,0.7999999999999999,0.7346576170556549
169,1822.1406233894204,5.629410344959862,0.7999999999999999,0.6842030238641146
170,1937.244015845746,3.8113789099184348,0.7999999999999999,0.6577012182439186
171,1820.3215542504126,4.247329525805819,0.7999999999999999,0.6515662526874488
172,1808.6284122413927,4.389319515807435,0.7999999999999999,0.6927125362000713
173,2215.605872231822,4.599364032218927,0.7999999999999999,0.7004138701306505
174,1743.617213553163,3.8514478032433037,0.7999999999999999,0.7240353114728328
175,2151.7530446715064,4.190762093677772,0.7999999999999999,0.7185014351855458
176,1895.2917510179795,4.639021748836583,0.7999999999999999,0.7752093840606586
177,1756.4551766591906,4.558108912867095,0.7999999999999999,0.9161488145053891
178,1981.222837078718,4.386303104747304,0.7999999999999999,0.9438563244252592
179,1883.520024934835,5.2200222806137395,0.7999999999999999,0.9200189011217738
180,1590.77934128579,6.816981790028954,0.7999999999999999,0.8921965579009542
181,1852.4993945267029,5.17744987161337,0.7999999999999999,0.855007346784503
182,2145.790921389669,4.730791355185647,0.7999999999999999,0.9154090594504187
183,2134.928326966815,4.724379932219843,0.7999999999999999,0.9469688581036464
184,1975.1101416754168,3.7735356940254334,0.7999999999999999,0.944245748915721
185,1773.9382404351882,6.174430845583433,0.7999999999999999,0.9252603775257052
186,1698.975010546843,4.070469555762956,0.7999999999999999,0.8866244596091214
187,1663.7818510759853,4.6403815840108,0.7999999999999999,0.8854348163990406
188,1782.5831328301254,3.5684720888612778,0.7999999999999999,0.7860672422807076
189,1977.5739127645447,5.03814602621085,0.7999999999999999,0.7974652596235041
190,1931.7899169782934,3.79189135241806,0.7999999999999999,0.7608671751545801
191,1629.7852889701212,5.376356615225532,0.7999999999999999,0.7122835180849643
192,1934.9683246034929,4.196029770188248,0.7999999999999999,0.7058796181033764
193,1812.4176331924928,5.156579312165224,0.7999999999999999,0.7174119292588524
194,1897.981682441765,4.184778569980195,0.7999999999999999,0.7227359445751923
195,2113.44381938714,4.783128818343477,0.7999999999999999,0.7188654190201036
196,1539.5724816070192,4.870453849501389,0.7999999999999999,0.7877738780408658
197,1699.0912354448026,3.7972040034632237,0.7999999999999999,0.7546785835818018
198,1849.1600881243282,5.763619577620634,0.7999999999999999,0.7185981813954425
199,1951.1186282497924,3.7356784701509542,0.7999999999999999,0.696536641429193
200,1729.0634960928426,4.567410669476861,0.7999999999999999,0.705775849893843
201,1621.879010124241,5.212570500527673,0.7999999999999999,0.7017980974247988
202,1887.232936468029,5.0058258383503675,0.7999999999999999,0.7089849303912926
203,2018.1739649656297,3.7149387370922295,0.7999999999999999,0.6589333262494711
204,1917.4024426124179,4.93123024876986,0.7999999999999999,0.6568710536968796
205,2430.9030826636526,4.174460174287633,0.7999999999999999,0.6834973091296012
206,1818.6027281891384,5.01246974797266,0.7999999999999999,0.7613599204120752
207,2077.4618043196406,4.229764325243498,0.7999999999999999,0.8062858039240314
208,1836.3942607571123,4.632658513413689,0.7999999999999999,0.8063932104171394
209,1708.0790898235,5.055703906339208,0.7999999999999999,0.8201314824256439
210,1940.9525994117082,4.066769333345923,0.7999999999999999,0.8201878873329829
211,1870.5270550426267,4.400683994897404,0.7999999999999999,0.877209662812762
212,1532.5860239070294,4.037877100024354,0.7999999999999999,0.873346319924644
213,1634.3919450786916,4.121175776975263,0.7999999999999999,0.870307270815173
214,1705.7976064996255,4.215780658489307,0.7999999999999999,0.904695005307052
215,1602.1553711890506,3.896074518680143,0.7999999999999999,0.8872002677573175
216,1984.7618941834162,3.3871767631130854,0.7999999999999999,0.8811266824336211
217,1729.8665799211853,4.611134851185466,0.7999999999999999,0.9650059489969417
218,2323.2312342746814,4.652254402059991,0.7999999999999999,0.9363408174253376
219,2253.3041131673685,4.374324399049434,0.7999999999999999,0.9375544373001259
220,1731.5127203987804,3.557804308164386,0.7999999999999999,0.9022027538969408
221,1608.2421745980735,5.104995758844677,0.7999999999999999,0.8226931358253448
222,1725.3042126871057,4.863877470147365,0.7999999999999999,0.795107164095455
223,1650.4815767948517,2.8668932943299335,0.7999999999999999,0.7529292461510574
224,1741.3484029627894,4.116624780335626,0.7999999999999999,0.7681610366195648
225,1613.9060331586595,3.4054331989369255,0.7999999999999999,0.71959048270963
226,1795.8963245700143,4.721745394155459,0.7999999999999999,0.7151840185387305
227,2030.654428993643,4.521812465559115,0.7999999999999999,0.7106794465594016
228,1775.0968863887535,3.833473954577474,0.7999999999999999,0.7299317555906836
229,1841.9834211190152,3.3003123982103184,0.7999999999999999,0.7456634339483946
230,2054.9155188134005,4.027909176475679,0.7999999999999999,0.8049121330283494
231,1970.1266319936171,3.3368681321140374,0.7999999999999999,0.7959840085258498
232,1954.9030069929224,5.521005711071738,0.7999999999999999,0.7537214810345768
233,1744.9917405332508,4.7770025177291515,0.7999999999999999,0.7493400914788106
234,1731.6240598447182,5.340549182665584,0.7999999999999999,0.6829803885265041
235,1682.9775188801225,4.187366455606384,0.7999999999999999,0.6886362331038537
236,1899.927225830859,5.001968178429249,0.7999999999999999,0.6678356160659049
237,1784.808651731806,4.975614197693501,0.7999999999999999,0.7296021907043897
238,1706.21588970873,4.979898057681525,0.7999999999999999,0.7426174422451353
239,1940.8949116141248,4.724522498279702,0.7999999999999999,0.9118406385109233
240,2181.376177362352,4.45675756166684,0.7999999999999999,0.8993502598021365
241,1728.043253893016,2.877698860234565,0.7999999999999999,0.8851767667868405
242,1791.7228127993342,5.804194858973609,0.7999999999999999,0.8998304293344928
243,1878.0762580869682,4.002859549494647,0.7999999999999999,0.8767378878025537
244,2128.226202380574,4.729024872727496,0.7999999999999999,0.8854459580935572
245,1946.3426030303604,4.21063030801231,0.7999999999999999,0.879028466768997
246,1921.3743423620476,5.51871260568089,0.7999999999999999,0.8182593106986316
247,1876.1719553504788,3.3937985978824337,0.7999999999999999,0.7179164347831964
248,1943.4523242867306,4.608202893037238,0.7999999999999999,0.717261759502191
249,1787.1523671430768,4.961470567713104,0.7999999999999999,0.7073788431769391
250,2088.6633752071966,4.868621431909259,0.7999999999999999,0.7276310640005763
251,1607.6616673759986,3.7537843347100104,0.7999999999999999,0.7070396970609324
252,1628.0693568944475,4.065144158007954,0.7999999999999999,0.7015279026369298
253,1613.8552454809608,4.291991962274971,0.7999999999999999,0.7032973769783856
254,1945.0299152120674,4.795304291612967,0.7999999999999999,0.7796013004610266
255,1989.5282766643697,4.828443821511802,0.7999999999999999,0.856431110811812
256,1639.0614199917784,4.279124807785332,0.7999999999999999,0.852982045011204
257,1899.714979355227,5.126147363356484,0.7999999999999999,0.8367322353640497
258,1771.866759187919,4.7291415852475875,0.7999999999999999,0.8442831099007395
259,1675.7452033357722,5.248929406104227,0.7999999999999999,0.8649532434745639
260,1888.622969310678,4.250974910306653,0.7999999999999999,0.8835606971202549
261,1998.9850306396738,3.8687929754967603,0.7999999999999999,0.8376053984974096
262,1730.8976283232103,4.396559318874387,0.7999999999999999,0.8362086865430752
263,1600.7171117021173,2.9903867464179554,0.7999999999999999,0.772230844640829
264,1845.765323923095,4.420890759145309,0.7999999999999999,0.7741852546427753
265,1910.354610259855,4.811652121022356,0.7999999999999999,0.8003686795068468
266,1821.5246375848862,4.977343002963134,0.7999999999999999,0.7837889706657744
267,1966.4221981844762,4.30706160471471,0.7999999999999999,0.8452587678820095
268,1657.607412831868,4.2334912725584415,0.7999999999999999,0.8450035191179185
269,2131.5949927785728,4.600903038807195,0.7999999999999999,0.8628602997877328
270,1701.4553678881896,5.208136972798861,0.7999999999999999,0.814760751724557
271,1684.5238751232032,4.351679751367793,0.7999999999999999,0.9019820762436759
272,1762.4895944641298,4.220372738882791,0.7999999999999999,0.8906762812847362
273,1541.2204145549267,4.340523521549649,0.7999999999999999,0.8922397280382417
274,1696.4403465768798,3.7948970955774004,0.7999999999999999,0.8760840340318238
275,1620.1528110744364,4.744468990746573,0.7999999999999999,0.8664310073924084
276,1686.3513098951403,5.838787503635905,0.7999999999999999,0.8556029717015341
277,1891.7776310151546,4.142807685916981,0.7999999999999999,0.8457002798818454
278,1682.885629804443,6.2564200835799575,0.7999999999999999,0.8486997323354655
279,1683.6092765041687,6.043170671370028,0.7999999999999999,0.6918241891103456
280,2128.469254532587,4.290763383509023,0.7999999999999999,0.6953811516897737
281,1908.5560888849236,5.994789065815129,0.7999999999999999,0.6262014810064429
282,1591.7379967233055,4.411956125073451,0.7999999999999999,0.6802174722709553
283,1772.6481000204399,5.874205820994575,0.7999999999999999,0.6461195459239032
284,2027.7075064415021,3.992484384606739,0.7999999999999999,0.5937104204453268
285,1817.353249050592,4.71886540206925,0.7999999999999999,0.6256531871906611
286,1671.0483824587718,4.7279513404002875,0.7999999999999999,0.622150445863246
287,1570.3456740214465,4.609599804623801,0.7999999999999999,0.6846171759154079
288,1918.1115586499727,5.843624399463175,0.7999999999999999,0.6596238497899687
289,2081.355144598815,3.5823890292744127,0.7999999999999999,0.6387070444832711
290,1668.9003093875285,5.957311319724179,0.7999999999999999,0.5855477471815054
291,2012.77764793484,5.0955292886660155,0.7999999999999999,0.630094769895909
292,1927.6502232720418,4.184069623327042,0.7999999999999999,0.6444812358520514
293,1915.3379866619891,4.79796068775877,0.7999999999999999,0.6451920310913258
294,1792.1603887454257,5.963690185140444,0.7999999999999999,0.5954852764515209
295,1885.6117611102454,6.198603751674292,0.7999999999999999,0.5559622063447069
296,1766.490495565985,4.898615544247741,0.7999999999999999,0.5730702848486806
297,1419.7731659956426,4.559599485654389,0.7999999999999999,0.6745829596729299
298,1582.4843384996127,4.180491323236326,0.7999999999999999,0.6691749426675178
299,1798.5483165137612,6.262844933277403,0.7999999999999999,0.5967573732066496
300,1471.9468030600779,2.48493938745673,0.7999999999999999,0.5302673510534842
301,1328.6993194314987,5.83083271529005,0.7999999999999999,0.515881686375518
302,1697.2750306336711,6.094193289284224,0.7999999999999999,0.5086434423300277
303,1782.9245143315197,6.577030044384543,0.7999999999999999,0.4814763029250727
304,2050.211434574024,4.24477153069136,0.7999999999999999,0.45885671661360616
305,1538.429469569097,3.6644127382200424,0.7999999999999999,0.41654260110724683
306,1663.5731841391203,5.427717881129664,0.7999999999999999,0.43455432016377615
307,1807.4764509883257,4.337234278737107,0.7999999999999999,0.45543927098669923
308,1791.1926556918645,2.5681723204306603,0.7999999999999999,0.3797293185491443
309,2078.525516103964,5.1381384157247245,0.7999999999999999,0.39763374755018294
310,1695.6084520409204,5.8342817933544096,0.7999999999999999,0.4106198344862987
311,1949.1564226587118,5.724258008908195,0.7999999999999999,0.4717375232439889
312,2029.5167558643436,4.64238693897187,0.7999999999999999,0.4761730613431052
313,2006.8599259239604,5.327016856352218,0.7999999999999999,0.5036110956194343
314,1644.9796594086235,5.15169083050298,0.7999999999999999,0.5112881019999985
315,1768.498736363393,4.6396006532593415,0.7999999999999999,0.51872353131184
316,1895.0276566372236,6.260142199015707,0.7999999999999999,0.7772854014633163
317,2073.3188993886492,3.9062304517893445,0.7999999999999999,0.6602451176052597
318,1744.6688199200687,3.7651905957752274,0.7999999999999999,0.6070372730104311
319,2113.123183667883,4.938816688314154,0.7999999999999999,0.641731731665127
320,1972.8502514563147,5.564054473056424,0.7999999999999999,0.6218045929463003
321,1818.8237710098483,4.991135738709835,0.7999999999999999,0.6295614453315942
322,2050.828692227997,5.129240060501441,0.7999999999999999,0.630095264268047
323,1745.0647060487452,4.638059358161814,0.7999999999999999,0.6300554342869059
324,1675.453834175862,6.54014225911909,0.7999999999999999,0.7034459122481673
325,2123.813250305514,4.41828701298771,0.7999999999999999,0.7502931564387685
326,1821.9184655310814,6.69393279150005,0.7999999999999999,0.8209562812319972
327,1804.477228252104,4.867049913541716,0.7999999999999999,0.8180990065348224
328,1733.2582748415075,4.131275881648679,0.7999999999999999,0.7731594806998092
329,1879.2872763641512,5.0418425608817845,0.7999999999999999,0.7727289028118386
330,1802.77284105415,3.249272572691799,0.7999999999999999,0.6240429368252829
331,1446.4795313050627,8.261283803253855,0.7999999999999999,0.5291280644495232
332,1582.8252288159533,5.322087200198205,0.7999999999999999,0.5427163092880064
333,2206.806746085939,4.592931215311746,0.7999999999999999,0.5480040776475861
334,2047.596488710978,5.477479715453178,0.7999999999999999,0.5679273180514931
335,1294.341742143319,6.09061646542655,0.7999999999999999,0.5207496571408977
336,1525.753539099501,5.88698486410117,0.7999999999999999,0.5372561473295007
337,1788.2761038962387,4.828402515566309,0.7999999999999999,0.5326020255349155
338,1760.1631399549499,4.622092806929446,0.7999999999999999,0.7117041141368555
339,2077.9963764302197,5.08662736913049,0.7999999999999999,0.7844140639995647
340,1802.9479785137128,5.308334787798887,0.7999999999999999,0.7845784032664168
341,1703.4788052485599,6.25067735653685,0.7999999999999999,0.7643207755682865
342,1837.782403818745,4.947956424196437,0.7999999999999999,0.749302582165088
343,1719.4989775353756,6.126155798475168,0.7999999999999999,0.7456862825095013
344,1594.433222031581,3.878111894712012,0.7999999999999999,0.7230887536750477
345,1840.6173777776517,3.624322072569233,0.7999999999999999,0.6043501063502299
346,1299.149777597777,6.079319640584241,0.7999999999999999,0.5781439787179857
347,1489.6053824921094,7.109787827137883,0.7999999999999999,0.4757687435417521
348,1683.195116487078,3.819487794747367,0.7999999999999999,0.41468304398788614
349,1394.9334623986986,5.122707170943593,0.7999999999999999,0.43795960654558697
350,1721.7941703492902,5.708706937693299,0.7999999999999999,0.4336580080740671
351,1596.2603471900695,4.34646591026046,0.7999999999999999,0.4413865810415371
352,1723.8143951825668,6.967221027500435,0.7999999999999999,0.3855059576126351
353,1695.90076456012,4.62099398243462,0.7999999999999999,0.4398808688068105
354,1654.6901490583311,5.710902151671715,0.7999999999999999,0.4479811981851284
355,1602.920071828567,5.814156545416128,0.7999999999999999,0.5346512709924685
356,1543.1673865777123,6.200879349668489,0.7999999999999999,0.6132109086429106
357,2129.6181765922415,4.897298043152842,0.7999999999999999,0.6020307342149942
358,1949.737822419551,3.905801942490894,0.7999999999999999,0.516124600335329
359,1591.0544226738314,4.617349252840265,0.7999999999999999,0.5317935939115543
360,2011.2933595175364,4.770202706181613,0.7999999999999999,0.6597986885668049
361,1642.2581821931901,5.2192885609973665,0.7999999999999999,0.6720317539975758
362,1700.3288193099638,5.91867119028402,0.7999999999999999,0.656901918879559
363,1625.1512539218584,4.727381189005297,0.7999999999999999,0.6775484326572646
364,1518.4863423526676,7.383484246618777,0.7999999999999999,0.7020748648724338
365,1454.3608584268084,7.089368169195557,0.7999999999999999,0.6108733900122527
366,2002.096582430002,5.65451124534292,0.7999999999999999,0.7112358494734129
367,1717.8046284016586,5.506357868392981,0.7999999999999999,0.760724138388076
368,1877.6358778488961,4.296138499893551,0.7999999999999999,0.6997692624853333
369,1838.3936723508361,5.777450827496317,0.7999999999999999,0.7001943545972443
370,1596.4745913614956,5.802759530363463,0.7999999999999999,0.70489251256494
371,1964.3475973599811,6.367768048578983,0.7999999999999999,0.7215653735462879
372,1920.707638382811,5.908077961149904,0.7999999999999999,0.7247367540812073
373,1754.5062915948797,5.5558003069362805,0.7999999999999999,0.7640779456570287
374,1674.532613372989,5.780925560587858,0.7999999999999999,0.762215118123689
375,1874.977928088128,5.289712160702306,0.7999999999999999,0.7555763432443082
376,1839.2273073702822,7.059783648306301,0.7999999999999999,0.8785162457394189
377,1545.8021519128501,6.94186629118352,0.7999999999999999,0.7944625367541286
378,1630.7177985415137,5.700411641378444,0.7999999999999999,0.7902736604419917
379,1940.3256489392313,7.341971908575789,0.7999999999999999,0.6861945363688801
380,1642.069555069721,4.911360298605589,0.7999999999999999,0.6170172555300535
381,1635.138670505175,5.009367156258127,0.7999999999999999,0.5832716877872187
382,1770.522553099878,5.247955279082784,0.7999999999999999,0.566238176539451
383,1795.860911311734,5.212376818257619,0.7999999999999999,0.5624677061908523
384,1861.1061260651209,4.255338148871634,0.7999999999999999,0.5080491702346198
385,1584.0340664475966,4.284149973292901,0.7999999999999999,0.5451349778807492
386,1977.6158118283672,4.1217176199263035,0.7999999999999999,0.518831959717634
387,1619.2879542941241,4.24130077717887,0.7999999999999999,0.8328023528017697
388,1683.8775501280256,5.262656543517151,0.7999999999999999,0.8088656212134454
389,1521.5267698458347,6.478450623619384,0.7999999999999999,0.7913857449791553
390,1850.161302392387,4.853959257698427,0.7999999999999999,0.8128426647214724
391,1984.0463499304353,6.087147947254313,0.7999999999999999,0.6999409627939696
392,1555.5846972050365,7.351063976973698,0.7999999999999999,0.615518441978663
393,2009.262394412083,6.631043236400466,0.7999999999999999,0.5641463713674326
394,1580.0595969604815,5.28688138358475,0.7999999999999999,0.6399299972575094
